index,감귤_소매가_상품_10개,감귤_ 소매가_중품_10개,감귤_중도매가_상품_1kg,감귤_중도매가_중품_1kg,단감_소매가_상품_10개,단감_소매가_중품_10개,단감_중도매가_상품_1kg,단감_중도매가_중품_1kg,망고_소매가격_수입_상품_1개,망고_소매가_중품_1개,망고_중도매가_수입_상품_1kg,망고_중도매가_수입_중품_1kg,바나나 _소매가격_수입_상품_1kg,바나나_소매가격_수입_중품_1kg,바나나_중도매가_수입_상품_1kg,바나나_중도매가_수입_중품_1kg,배_소매가_신고_상품_10개,배_소매가_신고_중품_10개,배_중도매가_신고_상품_1kg,배_중도매가_신고_중품_1kg,복숭아_소매가격_백도_상품_10개,복숭아_소매가격_백도_중품_10개,복숭아_중도매가_백도_상품_1kg,복숭아_중도매가_백도_중품_1kg,사과_소매가격_후지_10개,사과_중도매가_후지_상품_1kg,사과_소매가_후지_중품_10개,사과_중도매가_후지_중품_1kg,오렌지_소매가격_수입_상품_10개,오렌지_소매가격_수입_중품_10개,오렌지_중도매가_ 수입_상품_1kg,오렌지_중도매가_수입_중품_1kg,자몽_소매가_수입_상품_10개,자몽_소매가_수입_중품_10개,파인애플_소매가_수입_상품_1개,파인애플_소매가_수입_중품_1개,파인애플_중도매가_수입_상품_1kg,파인애플_중도매가_수입_중품_1kg,포도_소매가_캠벨얼리_L과_1kg,포도_소매가_캠벨얼리_M과_1kg,포도_중도매가_캠벨얼리_L과_1kg,포도_중도매가_캠벨얼리_M과_1kg,포도_소매가_샤인머스켓_L과_1kg,포도_소매가_샤인머스켓_M과_1kg,포도_중도매가_샤인머스켓_L과_1kg,포도_중도매가_샤인머스켓_M과_1kg,아보카도_소매가격_수입_상품1개,생산자물가지수_총지수(2020=100),생산자물가지수_사과(2020=100),생산자물가지수_배(2020=100),생산자물가지수_복숭아(2020=100),생산자물가지수_포도(2020=100),생산자물가지수_감귤(2020=100),생산자물가지수_감(2020=100),소비자물가지수_총지수(2020=100),소비자물가지수_사과(2020=100),소비자물가지수_배(2020=100),소비자물가지수_복숭아(2020=100),소비자물가지수_포도(2020=100),소비자물가지수_감(2020=100),소비자물가지수_귤(2020=100),소비자물가지수_오렌지(2020=100),소비자물가지수_바나나(2020=100),소비자물가지수_망고(2020=100),소비자물가지수_아보카도(2020=100),소비자물가지수_파인애플(2020=100),수입물가지수_과일(2020=100),월달러환율(KRW),한국기준금리(%),세계식량물가지수_중간값(2015=100),세계식량물가상승률_중간값(%),세계식량물가상승률_가중평균(%),무역수지_망고,무역수지_사과,무역수지_아보카도,무역수지_오렌지,무역수지_자몽,무역수지_파인애플,무역수지_포도,수출액_망고,수출액_사과,수출액_아보카도,수출액_오렌지,수출액_자몽,수출액_파인애플,수출액_포도,수출량_망고,수출량_사과,수출량_아보카도,수출량_오렌지,수출량_자몽,수출량_파인애플,수출량_포도,수입액_망고,수입액_사과,수입액_아보카도,수입액_오렌지,수입액_자몽,수입액_파인애플,수입액_포도,수입량_망고,수입량_사과,수입량_아보카도,수입량_오렌지,수입량_자몽,수입량_파인애플,수입량_포도,무역수지_단감,무역수지_바나나,무역수지_배,무역수지_복숭아,수출액_단감,수출액_바나나,수출액_배,수출액_복숭아,수출량_단감,수출량_바나나,수출량_배,수출량_복숭아,수입액_단감,수입액_바나나,수입액_배,수입액_복숭아,수입량_단감,수입량_바나나,수입량_배,수입량_복숭아,무역수지_감귤,수출액_감귤,수출량_감귤,수입액_감귤,수입량_감귤
2013-04,,,,,10050.0,7900.0,3000.0,2533.0,,,,,2770,2300,2436,2236,38443,23523,4318,3661,,,,,23199.0,5000.0,20776.0,4333.0,,,,,,,,,,,,,,,,,,,,101.84,148.71,121.17,-,-,97.74,80.85,92.823,111.701,128.825,118.872,116.383,88.387,80.786,86.041,98.361,-,-,-,92.18,1101.16,2.75,95.1,3.116149,3.308145,-2786333.0,127295.0,-228274.0,-66399275.0,-1583725.0,-6388256.0,-64718372.0,0.0,127295.0,0.0,0.0,0.0,0.0,0.0,0.0,38361.0,0.0,0.0,0.0,0.0,0.0,2786333.0,0.0,228274.0,66399275.0,1583725.0,6388256.0,64718372.0,754331.0,0.0,53951.0,51630164.0,1256963.0,7805369.0,21489774.0,121.0,-25879726.0,237051.0,,121.0,0.0,237051.0,,47.0,0.0,68367.0,,0.0,25879726.0,0.0,,0.0,28227755.0,0.0,,,,,,
2013-05,,,,,,,,,,,,,2870,2320,2462,2262,35876,24886,3873,3438,,,,,24859.0,4714.0,21467.0,4130.0,,,,,,,,,,,,,,,,,,,,101.49,145.7,115.71,-,-,97.74,80.85,92.823,111.701,128.825,118.872,116.749,88.387,80.786,89.127,102.65,-,-,-,96.02,1130.51,2.5,95.5,3.346993,3.169957,-4165445.0,151458.0,-351667.0,-17505132.0,-760744.0,-6579002.0,-17298921.0,0.0,151458.0,0.0,0.0,0.0,0.0,0.0,0.0,56162.0,0.0,0.0,0.0,0.0,0.0,4165445.0,0.0,351667.0,17505132.0,760744.0,6579002.0,17298921.0,1115999.0,0.0,86612.0,13265052.0,654042.0,7860693.0,7204699.0,,-30432976.0,84256.0,,,0.0,84256.0,,,0.0,18690.0,,,30432976.0,0.0,,,31599541.0,0.0,,,,,,
2013-06,,,,,,,,,,,,,2800,2280,2300,2100,34780,23386,3509,3239,,,,,23596.0,4404.0,18500.0,3867.0,,,,,20000.0,16015.0,,,,,,,,,,,,,,101.48,137.77,115.73,-,-,97.74,80.85,92.71,111.701,128.825,118.872,117.965,88.387,80.786,89.127,98.396,-,-,-,92.78,1141.45,2.5,95.0,2.971663,3.427669,-4125866.0,12372.0,-247714.0,-2076935.0,-456747.0,-5026193.0,-3922000.0,3.0,12372.0,567.0,0.0,0.0,0.0,37064.0,1.0,4016.0,67.0,0.0,0.0,0.0,3822.0,4125869.0,0.0,248281.0,2076935.0,456747.0,5026193.0,3959064.0,853554.0,0.0,54907.0,1679585.0,403489.0,6288845.0,1923386.0,,-23809941.0,50057.0,1638.0,,3.0,50057.0,1638.0,,4.0,29645.0,560.0,,23809944.0,0.0,0.0,,25856458.0,0.0,0.0,,,,,
2013-07,,,,,,,,,,,,,2700,2190,2048,1852,32415,26137,3536,3296,,19027.0,6667.0,5245.0,25480.0,4415.0,20071.0,4070.0,,,,,20730.0,15748.0,,,,,8863.0,6889.0,5640.0,4840.0,,,,,,101.46,137.68,115.73,-,-,97.74,80.85,92.909,111.701,128.825,128.807,117.54,88.387,80.786,89.127,90.24,-,-,-,92.67,1123.25,2.5,95.1,2.781758,3.573513,-2835996.0,15350.0,-292175.0,-1818016.0,-1470033.0,-4557418.0,-848539.0,0.0,15350.0,0.0,0.0,0.0,0.0,73014.0,0.0,3931.0,0.0,0.0,0.0,0.0,11251.0,2835996.0,0.0,292175.0,1818016.0,1470033.0,4557418.0,921553.0,707585.0,0.0,63748.0,1450360.0,1356275.0,5795207.0,330519.0,,-23447649.0,350.0,5397.0,,0.0,350.0,5397.0,,0.0,135.0,1547.0,,23447649.0,0.0,0.0,,27212290.0,0.0,0.0,,,,,
2013-08,,,,,,,,,,,,,2650,2190,1710,1519,32715,23696,2873,2549,22600.0,16912.0,5979.0,4307.0,26908.0,4467.0,21352.0,4200.0,,,,,23869.0,15858.0,,,,,5896.0,5542.0,3952.0,3023.0,,,,,,101.74,137.68,115.73,-,-,97.74,80.85,93.238,111.701,128.825,131.367,125.78,88.387,80.786,89.127,82.647,-,-,-,89.98,1109.42,2.5,95.5,2.742357,3.489547,-1240349.0,7734.0,-365521.0,-2225317.0,-1144975.0,-4331293.0,-1034261.0,33.0,7734.0,81.0,0.0,0.0,817.0,280365.0,5.0,1860.0,10.0,0.0,0.0,293.0,61424.0,1240382.0,0.0,365602.0,2225317.0,1144975.0,4332110.0,1314626.0,423572.0,0.0,70655.0,1589013.0,1071051.0,5574416.0,527955.0,,-22231464.0,4658237.0,159737.0,,0.0,4658237.0,159737.0,,0.0,1618981.0,27319.0,,22231464.0,0.0,0.0,,27712371.0,0.0,0.0,,,,,
2013-09,,,,,,,,,,,,,2670,2190,1700,1500,33097,24729,3204,2759,21243.0,16333.0,4889.0,3778.0,25000.0,4467.0,20000.0,4200.0,,,,,25958.0,16030.0,,,,,4367.0,4230.0,3267.0,2578.0,,,,,,101.63,140.3,84.99,-,-,97.74,80.85,93.419,112.383,119.691,129.654,100.676,88.387,80.786,89.127,83.758,-,-,-,84.74,1073.58,2.5,95.8,2.735454,3.440384,-945851.0,346040.0,-231732.0,-3641751.0,-529297.0,-4034510.0,-1991158.0,0.0,346040.0,0.0,0.0,0.0,393.0,810832.0,0.0,135054.0,0.0,0.0,0.0,144.0,207844.0,945851.0,0.0,231732.0,3641751.0,529297.0,4034903.0,2801990.0,333826.0,0.0,46866.0,2815746.0,484248.0,4775185.0,1138469.0,21640.0,-19179160.0,7513909.0,92848.0,21640.0,0.0,7513909.0,92852.0,14150.0,0.0,2644655.0,14727.0,0.0,19179160.0,0.0,4.0,0.0,25437314.0,0.0,1.0,,,,,
2013-10,3188.0,2682.0,2289.0,1656.0,10573.0,7624.0,2696.0,2326.0,,,,,2550,2270,1971,1681,32592,23394,2210,1860,,,,,,,,,,,,,20857.0,17369.0,,,,,4238.0,4158.0,3133.0,2705.0,,,,,,101.27,140.3,59.16,-,-,97.74,75.65,93.134,106.749,97.467,129.654,97.318,96.582,84.867,89.127,81.661,-,-,-,84.11,1060.83,2.5,96.1,2.742296,3.275646,-2127266.0,1023789.0,-285303.0,-3180825.0,-569767.0,-6367143.0,-4140093.0,77.0,1023789.0,166.0,164.0,0.0,55.0,479391.0,10.0,413216.0,36.0,55.0,0.0,15.0,140082.0,2127343.0,0.0,285469.0,3180989.0,569767.0,6367198.0,4619484.0,507139.0,0.0,69245.0,2626927.0,508324.0,7079396.0,1833614.0,2298002.0,-21992990.0,13449133.0,18007.0,2298002.0,96.0,13449133.0,18007.0,1651939.0,40.0,5057492.0,2436.0,0.0,21993086.0,0.0,0.0,0.0,28941583.0,0.0,0.0,,,,,
2013-11,2794.0,2381.0,1810.0,1452.0,9137.0,7639.0,2232.0,1892.0,,,,,2420,2260,1695,1514,30962,19645,3000,2641,,,,,18071.0,4587.0,13447.0,3921.0,,,,,25526.0,17428.0,,,,,5127.0,4229.0,3433.0,2667.0,,,,,,101.07,141.33,73.06,-,-,116.29,65.11,93.116,99.733,84.818,129.654,97.135,78.126,76.522,89.127,75.624,-,-,-,87.56,1057.76,2.5,96.1,3.204086,3.202676,-1560029.0,2174471.0,-254798.0,-940449.0,-1673945.0,-5137752.0,-8334303.0,205.0,2174471.0,409.0,1005.0,0.0,109.0,18268.0,23.0,866890.0,47.0,341.0,0.0,54.0,5310.0,1560234.0,0.0,255207.0,941454.0,1673945.0,5137861.0,8352571.0,341596.0,0.0,61559.0,642799.0,1170852.0,6214144.0,2995253.0,6243048.0,-19341256.0,10165195.0,1701.0,6243048.0,123.0,10209855.0,1701.0,4540940.0,57.0,4073107.0,594.0,0.0,19341379.0,44660.0,0.0,0.0,24867278.0,15900.0,0.0,,,,,
2013-12,2559.0,2095.0,1848.0,1510.0,10103.0,8309.0,3010.0,2698.0,,,,,2390,2300,1310,1076,30970,17464,2984,2651,,,,,19450.0,4317.0,15308.0,3651.0,,,,,28643.0,17934.0,,,,,,,,,,,,,,101.3,141.14,74.86,-,-,111.76,79.8,93.229,94.138,85.548,129.654,97.521,82.934,70.709,89.127,71.487,-,-,-,86.61,1049.5,2.5,96.0,2.284803,2.81471,-1318197.0,2156813.0,-259775.0,-3888672.0,-1868614.0,-5587139.0,-6527613.0,950.0,2156813.0,195.0,1283.0,0.0,0.0,689.0,106.0,972755.0,22.0,454.0,0.0,0.0,96.0,1319147.0,0.0,259970.0,3889955.0,1868614.0,5587139.0,6528302.0,317275.0,0.0,63020.0,2627672.0,1370154.0,6919411.0,2073323.0,1136732.0,-19326491.0,13797690.0,3400.0,1136732.0,116.0,13846642.0,3400.0,660110.0,52.0,5259915.0,1192.0,0.0,19326607.0,48952.0,0.0,0.0,25940852.0,14380.0,0.0,,,,,
2014-01,2727.0,2063.0,2245.0,1845.0,10650.0,8524.0,3253.0,2703.0,,,,,2440,2330,1600,1300,33095,19686,3267,2887,,,,,22961.0,6033.0,15609.0,5150.0,,,,,27500.0,17645.0,,,,,,,,,,,,,,101.57,186.92,82.87,112.04,87.03,133.23,84.31,93.73,96.852,87.88,129.654,97.782,88.592,74.654,104.724,73.306,-,-,-,86.92,1080.36,2.5,96.8,2.389999,2.626008,-1656738.0,620549.0,-207697.0,-6642567.0,-2340922.0,-3885662.0,-10956936.0,169.0,620549.0,285.0,1187.0,0.0,0.0,1045.0,16.0,251530.0,32.0,608.0,0.0,0.0,218.0,1656907.0,0.0,207982.0,6643754.0,2340922.0,3885662.0,10957981.0,403982.0,0.0,48283.0,4123967.0,1801860.0,4782741.0,3008648.0,314740.0,-20560471.0,7115702.0,2842.0,314740.0,200.0,7115702.0,2842.0,201499.0,72.0,2692821.0,1024.0,0.0,20560671.0,0.0,0.0,0.0,26441661.0,0.0,0.0,,,,,
2014-02,3060.0,2250.0,2245.0,1890.0,11302.0,9583.0,3107.0,2420.0,,,,,2520,2430,1835,1590,32534,20680,3320,2760,,,,,25425.0,6067.0,16531.0,4733.0,,,,,27500.0,17963.0,,,,,,,,,,,,,,101.7,182.6,81.83,112.04,87.03,141.25,81.77,93.98,100.825,92.826,129.654,98.158,89.83,81.124,107.632,80.641,-,-,-,91.42,1066.01,2.5,96.9,2.125934,2.576106,-2492255.0,617420.0,-314384.0,-21175007.0,-1911745.0,-4538801.0,-16401005.0,227.0,617420.0,188.0,1129.0,0.0,0.0,0.0,20.0,319294.0,20.0,183.0,0.0,0.0,0.0,2492482.0,0.0,314572.0,21176136.0,1911745.0,4538801.0,16401005.0,641386.0,0.0,65620.0,12289249.0,1495965.0,5561494.0,4703778.0,9167.0,-23417309.0,3259338.0,3819.0,9167.0,165.0,3259338.0,3819.0,3160.0,47.0,1322097.0,1378.0,0.0,23417474.0,0.0,0.0,0.0,26887975.0,0.0,0.0,,,,,
2014-03,3023.0,2273.0,1754.0,1492.0,11975.0,8756.0,3064.0,2397.0,,,,,2560,2480,2095,1895,35381,19506,3000,2533,,,,,22498.0,5857.0,16671.0,4667.0,,,,,27500.0,17924.0,,,,,,,,,,,,,,101.66,176.88,76.51,112.04,87.03,122.63,81.76,94.153,98.401,92.826,129.654,97.289,91.98,85.836,105.744,86.125,-,-,-,93.57,1064.65,2.5,97.0,2.198395,2.870864,-4229530.0,454508.0,-331268.0,-63780253.0,-1896017.0,-5517151.0,-37762666.0,567.0,454508.0,376.0,1580.0,0.0,40.0,0.0,55.0,222266.0,40.0,350.0,0.0,19.0,0.0,4230097.0,0.0,331644.0,63781833.0,1896017.0,5517191.0,37762666.0,1202690.0,0.0,73312.0,36913662.0,1421082.0,6138787.0,11073042.0,6854.0,-30637833.0,3439225.0,2077.0,6854.0,489.0,3439230.0,2082.0,3068.0,96.0,1332610.0,749.0,0.0,30638322.0,5.0,5.0,0.0,33742913.0,0.0,0.0,,,,,
2014-04,,,,,11417.0,11475.0,3133.0,2467.0,,,,,2580,2550,2200,2000,35176,20693,3000,2533,,,,,24293.0,5667.0,16725.0,4667.0,,,,,28114.0,17303.0,,,,,,,,,,,,,,101.5,170.71,77.24,112.04,87.03,122.63,81.76,94.214,98.746,92.826,129.654,95.996,91.98,85.836,100.294,93.412,-,-,-,97.19,1032.75,2.5,97.0,2.060607,2.828811,-6452537.0,261432.0,-358719.0,-50608482.0,-2479639.0,-6556699.0,-89789941.0,459.0,261432.0,285.0,1249.0,0.0,0.0,512.0,41.0,113210.0,33.0,249.0,0.0,0.0,64.0,6452996.0,0.0,359004.0,50609731.0,2479639.0,6556699.0,89790453.0,1834206.0,0.0,79866.0,29365786.0,1953630.0,7608123.0,28540003.0,1447.0,-36829251.0,956126.0,2436.0,1447.0,1485.0,956126.0,2436.0,478.0,190.0,370884.0,859.0,0.0,36830736.0,0.0,0.0,0.0,39221360.0,0.0,0.0,,,,,
2014-05,,,,,,,,,,,,,2710,2540,2200,2000,38208,25065,3649,3189,,,,,24102.0,5853.0,17542.0,4947.0,,,,,27357.0,15413.0,,,,,,,,,,,,,,101.49,177.22,90.44,112.04,87.03,122.63,81.76,94.369,98.746,92.826,129.654,95.389,91.98,85.836,107.543,95.501,-,-,-,95.34,1020.3,2.5,97.0,1.60287,3.201162,-6613778.0,184947.0,-472047.0,-5941045.0,-1536806.0,-7081270.0,-6105721.0,0.0,184947.0,0.0,19.0,0.0,0.0,10179.0,0.0,74906.0,0.0,8.0,0.0,0.0,789.0,6613778.0,0.0,472047.0,5941064.0,1536806.0,7081270.0,6115900.0,1799306.0,0.0,98148.0,3584196.0,1375849.0,8294468.0,2259538.0,1101.0,-35893957.0,268607.0,1423.0,1101.0,0.0,268607.0,1423.0,300.0,0.0,87320.0,523.0,0.0,35893957.0,0.0,0.0,0.0,37091934.0,0.0,0.0,,,,,
2014-06,,,,,,,,,,,,,2760,2510,2068,1947,38812,31404,4140,3509,,,,,26589.0,6561.0,19341.0,5063.0,,,,,,16225.0,,,,,,,,,,,,,,101.53,189.33,90.44,112.04,87.03,122.63,81.76,94.248,98.746,92.826,129.654,96.942,91.98,85.836,107.543,93.863,-,-,-,94.33,1011.5,2.5,97.0,2.146687,3.002419,-5768388.0,67109.0,-510102.0,-4008054.0,-1481305.0,-5062581.0,-1600814.0,0.0,67109.0,0.0,0.0,0.0,460.0,72180.0,0.0,31301.0,0.0,0.0,0.0,26.0,8140.0,5768388.0,0.0,510102.0,4008054.0,1481305.0,5063041.0,1672994.0,1276939.0,0.0,108878.0,2857226.0,1357774.0,6121381.0,685031.0,23009.0,-30316748.0,84715.0,1387.0,23009.0,0.0,84715.0,1387.0,5415.0,0.0,19985.0,462.0,0.0,30316748.0,0.0,0.0,0.0,32023985.0,0.0,0.0,,,,,
2014-07,,,,,,,,,,,,,2670,2280,1970,1804,40088,30829,5232,4565,18853.0,12462.0,4750.0,3639.0,30866.0,6667.0,19777.0,5000.0,,,,,,15621.0,,,,,6097.0,6211.0,4240.0,3347.0,,,,,,101.61,189.33,90.44,112.04,104.19,122.63,81.76,94.386,98.746,92.826,127.57,97.348,91.98,85.836,107.543,91.337,-,-,-,92.96,1027.75,2.5,97.5,2.457285,3.044185,-4438551.0,10380.0,-619421.0,-2264756.0,-3643602.0,-6047766.0,-1668800.0,0.0,10380.0,0.0,0.0,0.0,0.0,147131.0,0.0,3009.0,0.0,0.0,0.0,0.0,25175.0,4438551.0,0.0,619421.0,2264756.0,3643602.0,6047766.0,1815931.0,915118.0,0.0,132901.0,1553584.0,3379955.0,7550712.0,585702.0,3683.0,-26380737.0,8230.0,44608.0,3683.0,0.0,8230.0,44608.0,578.0,0.0,2458.0,7632.0,0.0,26380737.0,0.0,0.0,0.0,28882018.0,0.0,0.0,,,,,
2014-08,,,,,,,,,,,,,2590,2230,1900,1700,35360,29056,4877,4211,17528.0,14228.0,3521.0,2456.0,31674.0,6490.0,23694.0,4824.0,,,,,,14426.0,,,,,4504.0,4134.0,3242.0,2621.0,,,,,,101.5,189.33,90.44,75.9,85.28,122.63,81.76,94.551,98.746,92.826,99.04,92.109,91.98,85.836,107.543,88.79,-,-,-,90.53,1013.85,2.25,98.0,2.696964,3.065979,-1786081.0,35396.0,-475025.0,-2176972.0,-1469518.0,-3737369.0,-1712165.0,0.0,35396.0,0.0,1593.0,0.0,0.0,606339.0,0.0,14440.0,0.0,860.0,0.0,0.0,146780.0,1786081.0,0.0,475025.0,2178565.0,1469518.0,3737369.0,2318504.0,465241.0,0.0,103263.0,1460777.0,1372098.0,4965189.0,827846.0,1069.0,-23705598.0,10972882.0,314960.0,1069.0,0.0,10972882.0,314960.0,400.0,0.0,3358628.0,53501.0,0.0,23705598.0,0.0,0.0,0.0,27281273.0,0.0,0.0,,,,,
2014-09,,,,,,,,,,,,,2640,2260,2022,1822,27005,17331,2670,2193,17001.0,,3778.0,2511.0,,,,,,,,,,15500.0,,,,,3888.0,3486.0,3233.0,2500.0,,,,,,101.14,155.66,66.92,77.02,73.28,122.63,81.76,94.49,97.863,89.794,98.744,80.03,91.98,85.836,107.543,90.108,-,-,-,90.15,1054.55,2.25,98.0,2.300451,3.245254,-3202027.0,515437.0,-464246.0,-2889048.0,-929545.0,-4513827.0,-1591727.0,0.0,515437.0,0.0,0.0,0.0,1693.0,929815.0,0.0,191716.0,0.0,0.0,0.0,29.0,247837.0,3202027.0,0.0,464246.0,2889048.0,929545.0,4515520.0,2521542.0,696578.0,0.0,105843.0,2408389.0,900611.0,5384968.0,931593.0,56931.0,-22726778.0,4891148.0,123096.0,56931.0,0.0,4891148.0,123096.0,39250.0,0.0,1719165.0,19335.0,0.0,22726778.0,0.0,0.0,0.0,25305563.0,0.0,0.0,,,,,
2014-10,2639.0,2000.0,1436.0,1127.0,10487.0,7781.0,1946.0,1603.0,,,,,2560,2350,2067,1867,26713,14554,2143,1860,,,,,21690.0,3810.0,18250.0,3429.0,,,,,,15190.0,,,,,4085.0,3442.0,2767.0,2233.0,,,,,,100.43,122.52,52.42,77.02,73.28,90.7,49.85,94.205,94.717,73.888,98.744,81.361,85.433,85.745,107.543,89.504,-,-,-,92.52,1072.6,2.0,97.9,1.930239,3.152187,-2476578.0,868094.0,-375954.0,-2054078.0,-130599.0,-5867328.0,-5718531.0,96.0,868101.0,101.0,1882.0,0.0,4904.0,473799.0,30.0,323856.0,57.0,1200.0,0.0,9104.0,150169.0,2476674.0,7.0,376055.0,2055960.0,130599.0,5872232.0,6192330.0,521958.0,1.0,93776.0,1796029.0,115832.0,6538549.0,2240786.0,3390423.0,-27642426.0,11869683.0,9682.0,3390423.0,201994.0,11869683.0,9682.0,2160200.0,293854.0,4607894.0,1616.0,0.0,27844420.0,0.0,0.0,0.0,30658768.0,0.0,0.0,,,,,
2014-11,2376.0,1885.0,1560.0,1315.0,7684.0,6206.0,1477.0,1230.0,,,,,2500,2240,1765,1565,28436,14838,2170,1837,,,,,21570.0,3593.0,15531.0,3253.0,,,,,,15000.0,,,,,,,,,,,,,,100.12,116.11,54.32,77.02,73.28,94.98,41.23,94.015,90.47,72.414,98.744,80.744,61.616,70.553,107.543,81.932,-,-,-,94.39,1112.45,2.0,98.2,2.215518,3.048385,-1904171.0,891172.0,-353740.0,-516936.0,-1797375.0,-5020128.0,-8950721.0,34.0,891172.0,59.0,788.0,0.0,36.0,3971.0,5.0,317360.0,36.0,169.0,0.0,50.0,1085.0,1904205.0,0.0,353799.0,517724.0,1797375.0,5020164.0,8954692.0,399546.0,0.0,88177.0,362105.0,1286493.0,6236805.0,2854947.0,6793009.0,-20778604.0,8922348.0,246.0,6793009.0,165831.0,8923514.0,246.0,4534592.0,249808.0,3513805.0,96.0,0.0,20944435.0,1166.0,0.0,0.0,23640697.0,15.0,0.0,,,,,
2014-12,2516.0,1933.0,2110.0,1895.0,7904.0,6033.0,1505.0,1254.0,,,,,2350,2200,1700,1500,30608,15729,2333,2000,,,,,19971.0,3533.0,15466.0,3232.0,,,,,,18118.0,,,,,,,,,,,,,,99.14,114.8,60.03,77.02,73.28,121.72,41.4,94.006,90.799,75.05,98.744,79.875,61.532,66.231,107.543,72.791,-,-,-,93.48,1092.9,2.0,98.3,2.476401,3.283259,-2057929.0,903163.0,-386329.0,-2698478.0,-3939414.0,-4378352.0,-5010580.0,46.0,903163.0,33.0,9.0,0.0,1785.0,8091.0,20.0,354136.0,24.0,7.0,0.0,35.0,2574.0,2057975.0,0.0,386362.0,2698487.0,3939414.0,4380137.0,5018671.0,441566.0,0.0,98572.0,1655664.0,3029805.0,6236542.0,1548637.0,2236199.0,-21850788.0,10370269.0,1026.0,2236199.0,0.0,10370269.0,1026.0,1479280.0,0.0,4068330.0,384.0,0.0,21850788.0,0.0,0.0,0.0,27945727.0,0.0,0.0,,,,,
2015-01,2500.0,2062.0,1586.0,1362.0,8220.0,5963.0,1492.0,1200.0,,,,,2520,2200,1752,1552,31320,17932,2584,2235,,,,,22527.0,3654.0,16524.0,3333.0,,,,,,15933.0,,,,,,,,,,,,,,97.92,117.86,64.45,77.02,73.28,100.34,41.36,94.643,93.793,77.433,97.964,81.69,64.892,68.789,116.209,76.734,-,-,-,94.34,1101.4,2.0,98.9,2.164009,3.111237,-2343176.0,566486.0,-372581.0,-4517853.0,-2906188.0,-3543579.0,-12833781.0,0.0,566486.0,59.0,0.0,0.0,6.0,32.0,0.0,180560.0,36.0,0.0,0.0,13.0,42.0,2343176.0,0.0,372640.0,4517853.0,2906188.0,3543585.0,12833813.0,489546.0,0.0,72660.0,2926191.0,2339417.0,5084744.0,3766397.0,549304.0,-20134644.0,8160475.0,612.0,549304.0,314172.0,8203341.0,612.0,384945.0,376149.0,3218876.0,276.0,0.0,20448816.0,42866.0,0.0,0.0,26295370.0,16200.0,0.0,,,,,
2015-02,2514.0,2039.0,1612.0,1312.0,8857.0,6294.0,1965.0,1635.0,,,,,2610,2230,2015,1815,32409,19335,2604,2227,,,,,25049.0,3878.0,17558.0,3545.0,,,,,,14865.0,,,,,,,,,,,,,,97.99,135.09,65.2,77.02,73.28,99.23,52.51,94.587,98.07,80.387,97.964,82.466,70.319,69.331,115.161,88.692,-,-,-,96.53,1100.53,2.0,99.3,2.439539,3.200571,-2961221.0,144999.0,-421748.0,-8839525.0,-2503042.0,-3962239.0,-18486288.0,0.0,144999.0,24.0,2995.0,0.0,9.0,48.0,0.0,51716.0,12.0,363.0,0.0,13.0,56.0,2961221.0,0.0,421772.0,8842520.0,2503042.0,3962248.0,18486336.0,736982.0,0.0,81047.0,5758664.0,2007512.0,5278394.0,5311911.0,2627.0,-19868441.0,1763341.0,533.0,2627.0,0.0,1763341.0,533.0,1000.0,0.0,686210.0,192.0,0.0,19868441.0,0.0,0.0,0.0,23615707.0,0.0,0.0,,,,,
2015-03,3321.0,2220.0,2219.0,1786.0,9437.0,7062.0,1997.0,1661.0,,,,,2550,2250,2150,1950,30502,17773,2673,2339,,,,,25754.0,3942.0,17875.0,3609.0,,,,,,15005.0,,,,,,,,,,,,,,97.87,130.12,69.7,77.02,73.28,133.0,54.3,94.596,98.93,80.387,97.964,81.548,77.699,73.755,106.566,86.045,-,-,-,97.25,1107.99,1.75,99.2,2.272729,2.92013,-4741235.0,230395.0,-561416.0,-62521502.0,-2450233.0,-5808684.0,-47364555.0,0.0,230395.0,44.0,277.0,0.0,9.0,36.0,0.0,82422.0,24.0,138.0,0.0,13.0,48.0,4741235.0,0.0,561460.0,62521779.0,2450233.0,5808693.0,47364591.0,1306489.0,0.0,125309.0,40090192.0,1962222.0,7442764.0,14253984.0,2893.0,-30609257.0,3944741.0,261.0,2893.0,19.0,3944741.0,261.0,950.0,10.0,1626890.0,96.0,0.0,30609276.0,0.0,0.0,0.0,34884024.0,0.0,0.0,,,,,
