매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,area,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
65226.41026,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,0,0,1,0,1,0,59240,0.5064145847,53.5111411209,0.0,53.5111411209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0803511141,66.3403106009,60.2633355841,68.8723835246,53.1735313977,55.1991897367,60.7697501688,49.1222147198,53.6799459824,0.8440243079,0.0,0.0,0.0,0.0,79.5070898042,0.0,2.5320729237,71.4044564483,68.8723835246,178.7643484132,,,,,,,,,560.7697501688,0.0,0.1688048616,0.0
984603.7198,2022,골목상권,2110999,윗방죽마을공원,0,0,0,0,1,0,1,0,239796,0.1668084539,132.4876144723,100.1267744249,11.1761664081,0.0834042269,0.0,0.0,0.0834042269,0.4170211346,0.1668084539,0.0417021135,0.0,2790.8305392917,476.6551568834,403.6347562094,405.1777344076,403.3011393017,402.3419906921,401.5079484228,392.2917813475,382.616891024,0.4170211346,0.0,0.0417021135,0.0,0.0,456.2211212864,369.3556189428,698.1350814859,502.4270630036,340.1641395186,424.5692171679,1.2093612904,0.0,0.0,0.0834042269,2.2936162405,7.7565931041,4.7123388213,80.4850789838,3275.9095230946,0.0,0.1668084539,0.0
429809.9853,2022,골목상권,2110985,청담근린공원,0,0,0,0,1,0,1,0,43265,0.6934011326,220.9638275743,110.9441812088,309.2569051196,6.4717439038,0.0,2.5424708194,7.6274124581,10.6321506992,6.9340113256,5.3160753496,23.8067722177,43751.7623945452,7966.9478793482,6311.5682422281,6577.3720097076,6462.7296891252,6520.9753842598,6472.4373049809,5968.5658153242,5437.8828152086,0.2311337109,0.0,0.0,0.0,0.0,3565.2374898879,6589.8532300936,10234.8318502254,8785.8546168959,6570.2068646712,8006.0094764821,20.5709002658,0.0,3.0047382411,18.2595631573,23.344504796,11.5566855426,12.7123540968,424.3614931238,0.0,0.0,0.0,0.0
135313.3773,2022,골목상권,2110959,신구중학교,0,0,0,0,1,0,1,0,35959,0.8342834895,100.3921132401,47.2760644067,75.3636085542,0.556188993,0.0,0.0,0.0,0.0,0.0,0.0,22.8037487138,17000.4727606441,3530.4096331934,2368.8089212714,2613.5320782002,2531.4942017297,2547.6236825273,2641.3415278512,2348.7861175227,1948.8862315415,0.8342834895,0.0,0.0,0.0,0.0,2182.2075141133,2976.7234906421,3923.6352512584,3291.8045551879,2031.2022025084,2595.1778414305,16.4075752941,1.112377986,20.0228037487,18.0761422731,12.5142523429,9.4552128813,12.2361578464,144.0529491921,0.0,0.0,0.0,0.0
788987.9371,2022,골목상권,2110997,대청초등학교,0,0,0,0,1,0,1,0,236963,0.4642074923,303.2962952022,145.2125437305,72.7539742491,6.2457008056,0.0,4.262268793,18.2728949245,13.0400104658,2.9118469972,1.0972177091,1.8568299692,83110.4012018754,13561.2310782696,12038.6727041774,12029.0509488823,11891.4767284344,11825.6436658888,11840.624907686,11652.4520705764,11832.5223769112,1.8990306504,0.0422006811,0.0,0.0,0.0,12503.5132067032,11014.2089693328,13276.4186813975,13362.6768736047,12822.297151876,20131.2441182801,9.3685512084,0.0422006811,5.317285821,36.2925857623,42.3272831624,10.0437621063,12.1115954812,80.3922975317,4534.7163903225,0.0,0.3798061301,0.0
491935.7216,2022,골목상권,2110975,매봉역 1번,0,0,0,0,1,0,1,0,52363,1.1458472586,169.9673433531,67.414013712,2069.5911235032,4.7743635773,0.0,3.6285163188,7.6389817237,2.8646181464,2.8646181464,0.3819490862,30.3649523519,67131.371388194,12550.4650230124,9758.4172029868,9984.7220365525,9919.7906919008,10003.4375417757,9911.1968374616,8825.1246108894,8728.4914920841,2.2916945171,0.0,0.0,0.0,0.0,9196.9520462922,10314.1531233887,11500.4869850849,10676.0498825507,11217.6536867636,14226.2666386571,13.5591925596,3.6285163188,12.6043198442,8.4028798961,9.3577526116,8.211905353,4.7743635773,343.563203025,6981.0744227794,114469.7591811012,0.1909745431,0.1909745431
390914.5962,2022,골목상권,2110989,대치동아우편취급국,0,0,0,0,1,0,1,0,40587,0.985537241,391.2582846724,222.7314164634,109.3946337497,14.7830586148,0.2463843102,63.3207677335,57.9003129081,28.3341956784,12.0728312021,5.4204548254,1.971074482,170422.3027077636,30596.7427994185,25553.7487372804,26188.434720477,26170.6950501392,25757.0157932343,25971.3701431493,21062.9019144061,19718.875502008,0.2463843102,0.2463843102,0.0,0.0,0.0,30822.9235962254,26196.5654027152,34679.5772045236,34916.5989109813,23091.8767092912,20715.0072683372,68.7412225589,1.971074482,265.8486707566,372.7794614039,129.3517628797,117.5253159879,55.6828541158,157.9323428684,0.0,0.0,0.0,0.0
798591.457,2022,골목상권,2110955,논현초등학교,0,0,0,0,1,0,1,0,190912,0.6285618505,371.3229131747,236.4963962454,179.6639289306,9.7950888367,0.8380824673,44.1040898424,39.0755950386,9.5855682199,5.3951558833,4.1904123366,8.7998659068,154820.2836909152,23470.2375963795,22596.1699631244,22687.5209520617,22558.2467314784,22554.1610794502,22477.4241535367,21119.6257961783,20827.1873952397,0.6285618505,0.0,0.0,0.0,0.0,9350.5908481395,36526.357693597,43942.4446865572,29137.6655212873,16567.9475360375,19295.3297854509,22.1568052296,1.519024472,118.1172477372,107.0126550453,22.3663258465,12.0474354677,9.0093865236,25.1948541737,0.0,0.0,0.0,0.0
225115.696,2022,골목상권,2110958,역삼역 4번,0,0,0,0,1,0,1,0,73119,0.4102900751,117.7532515488,74.3992669484,135.9427782109,3.8293740341,0.5470534334,20.3777403958,8.0690381433,2.4617404505,0.4102900751,1.0941068669,5.3337709761,55110.4364118765,10190.921648272,8567.2670578099,9267.6322159767,8872.65963703,8774.8738358019,8712.3729810309,6053.1462410591,4862.3476798096,0.5470534334,0.0,0.0,0.0,0.0,2317.1815807109,13298.1851502345,16014.9892640764,11002.0651267113,6595.0026668855,5883.1493866163,16.5483663617,1.7779236587,92.8623203271,69.8860761225,17.3689465119,14.2233892695,6.8381679181,16.68512972,0.0,0.0,0.0,0.0
660879.1538,2022,골목상권,2110981,국악고교사거리,0,0,0,0,1,0,1,0,67409,0.5933925737,314.2013677699,134.5517660846,53.5536797757,8.4558441751,1.4834814342,20.3236956489,29.817976828,34.1200729873,2.5219184382,1.9285258645,0.0,64603.6879348455,11271.4919372784,9528.1045557715,9464.3148540996,9419.217018499,9305.8790369239,9234.9686243677,8697.799997033,8953.5521962943,0.2966962868,0.0,0.0,0.0,0.0,10191.6658013025,8824.3409633728,11668.4715690783,11969.4699520836,10874.2156091917,11075.3756916732,48.2131466125,8.9008886054,126.244270053,191.3691050157,134.1067216544,25.3675325253,11.2744589001,1.4834814342,0.0,0.0,0.0,0.0
387277.2527,2022,골목상권,2110977,논현로18길,0,0,0,0,1,0,1,0,17287,1.7354081101,399.7223347024,196.6795858159,85.6134667669,9.8339792908,0.57846937,19.6679585816,24.295713542,24.295713542,4.0492855903,0.0,0.0,89426.7368542836,14615.0286342338,13351.0730606814,13388.6735697345,13377.6826517036,13148.608781165,13232.4868398218,11380.2279169318,11549.1409729855,0.0,0.0,0.0,0.0,0.0,9858.2750043385,13783.1896801064,18388.9628044195,17315.3236536125,14775.2646497368,15306.2995314398,122.0570370799,21.9818360618,317.0012147857,401.4577428125,385.2606004512,61.317753225,17.3540811014,36.443570313,0.0,0.0,0.0,0.0
166886.9744,2022,골목상권,2110982,강남구보훈회관,0,0,0,0,1,0,1,0,19865,1.5101938082,416.3100931286,204.3795620438,83.5640573874,11.0747545935,1.0067958721,46.8160080544,28.1902844198,17.6189277624,4.0271834885,3.5237855525,2.5169896803,103222.7535867103,14455.575132142,14935.8167631513,14495.8469670274,14553.2343317392,14615.6556758117,14510.9489051095,14938.8371507677,15173.4205889756,0.5033979361,0.0,0.0,0.0,0.0,18326.7052605084,11511.2006040775,19526.8059400956,25641.0772715832,13181.9783538887,15034.4827586207,67.9587213692,2.5169896803,180.2164611125,124.842688145,65.4417316889,38.7616410773,26.1766926756,1659.7029952177,0.0,0.0,0.0,0.0
678831.0518,2022,골목상권,2110971,선정릉역 4번,0,0,0,0,1,0,1,0,133221,0.5254426855,290.49474182,191.3362007491,115.7475172833,10.1335375053,2.1017707419,49.0913594704,53.2949009541,12.7607509327,6.0801225032,2.1017707419,4.2786047245,50635.9357758912,7385.9226398241,7579.2104848335,7718.3026699995,7635.5829786595,7563.4472042696,7482.3789042268,6400.1170986556,6256.8964352467,0.0750632408,0.0,0.0750632408,0.0,0.0,2657.3888501062,10045.113007709,14746.7741572275,10364.0567177847,6268.6063008084,6553.8466157738,25.6716283469,4.2035414837,107.7157505198,114.0210627454,34.9794702036,21.1678339001,11.3345493578,51.94376262,0.0,0.0,0.0,0.0
255963.6996,2022,골목상권,2110994,개포고등학교,0,0,0,0,1,0,1,0,61589,0.4870999692,288.5255483934,129.4062251376,80.2091282534,9.0925327575,0.0,9.4172660702,16.074298982,14.7753657309,6.8193995681,1.9483998766,9.4172660702,77799.9318060043,10264.8200165614,11527.8702365682,11569.4361006024,11375.8950461933,11225.2187890695,11228.1413888844,10564.3864975889,10309.4708470668,2.9225998149,0.1623666564,0.0,0.0,0.0,18712.9195148484,6919.0926951241,9542.9378622806,12820.4711880368,11329.7829157804,18474.5652632775,11.6903992596,0.0,9.4172660702,16.074298982,14.7753657309,6.8193995681,1.9483998766,222.7670525581,0.0,0.0,0.0,0.0
1085168.289,2022,골목상권,2110983,국립국악고등학교,0,0,0,0,1,0,1,0,56041,0.5353223533,482.3254403026,219.660605628,139.7191342053,11.9555325565,1.4275262754,26.5876768794,42.8257882622,26.9445584483,6.7807498082,4.9963419639,2.1412894131,82006.7450616513,13236.0236255599,11969.8078192752,11982.1202334005,12065.8089612962,11806.1776199568,11676.4511696793,11116.1471065827,11390.7674738138,0.5353223533,0.1784407844,0.0,0.0,0.0,17541.085990614,10127.7636016488,11289.7699898289,13856.462233008,13956.0321907175,15235.987937403,43.8964329687,5.3532235328,106.5291483021,139.7191342053,129.548009493,21.4128941311,8.0298352992,19.9853678557,940.7398154922,0.0,0.1784407844,0.0
129757.0183,2022,골목상권,2110980,개포지구대옆,0,0,0,0,1,0,1,0,85827,0.3495403544,306.3138639356,131.0776329127,77.2484183299,8.8550223123,0.5825672574,15.612802498,24.1182844559,26.9146072914,6.2917263798,0.6990807089,6.9908070887,76550.2697286402,11708.4367390215,11278.8516434222,11382.4321017862,11219.4297831685,11146.1428221888,11047.455928787,10221.1425309052,10254.8149183823,0.1165134515,0.0,0.0,0.0,0.0,11447.6796346138,9550.258077295,12614.5618511657,13110.3265872045,12769.4082281799,17058.0353501812,25.5164458737,3.0293497384,58.1402122875,79.9282277139,66.063126988,14.6806948862,4.1944842532,45.5567595279,0.0,0.0,0.0,0.0
55456.25362,2022,골목상권,2110958,역삼역 4번,0,0,0,0,1,0,0,1,73119,0.4102900751,117.7532515488,74.3992669484,135.9427782109,3.8293740341,0.5470534334,20.3777403958,8.0690381433,2.4617404505,0.4102900751,1.0941068669,5.3337709761,56569.2911555136,10466.6365787278,8533.6232716531,9358.1695592117,9469.4949329176,9422.9953910748,8847.63194245,6002.1335083904,4935.2425498161,0.5470534334,0.0,0.0,0.0,0.0,2840.1646630835,13910.884995692,16249.6751870239,11025.451660991,6693.8825749805,5848.9585470261,16.5483663617,1.7779236587,92.8623203271,69.8860761225,17.3689465119,14.2233892695,6.8381679181,16.68512972,0.0,0.0,0.0,0.0
694256.8043,2022,골목상권,2110971,선정릉역 4번,0,0,0,0,1,0,0,1,133221,0.5254426855,290.49474182,191.3362007491,115.7475172833,10.1335375053,2.1017707419,49.0913594704,53.2949009541,12.7607509327,6.0801225032,2.1017707419,4.2786047245,50856.0211978592,7453.4044932856,7529.8939356408,7818.2869067189,7836.6023374693,7749.3788516825,7435.6145052206,6256.0707395981,6230.0988582881,0.0750632408,0.0,0.0750632408,0.0,0.0,2955.2397895227,9851.5249097365,14774.9228725201,10367.5846901014,6314.9953836107,6591.6784891271,25.6716283469,4.2035414837,107.7157505198,114.0210627454,34.9794702036,21.1678339001,11.3345493578,51.94376262,0.0,0.0,0.0,0.0
263305.1957,2022,골목상권,2110994,개포고등학교,0,0,0,0,1,0,0,1,61589,0.4870999692,288.5255483934,129.4062251376,80.2091282534,9.0925327575,0.0,9.4172660702,16.074298982,14.7753657309,6.8193995681,1.9483998766,9.4172660702,76416.0807936482,10219.6820860868,11085.5834645797,11191.7712578545,11165.6302261768,11093.8641640553,10908.6038091218,10644.920359155,10325.5451460488,2.9225998149,0.1623666564,0.0,0.0,0.0,17201.1235772622,7288.8015717092,9108.7694231113,13117.6021692185,11236.9091883291,18463.0372306743,11.6903992596,0.0,9.4172660702,16.074298982,14.7753657309,6.8193995681,1.9483998766,222.7670525581,0.0,0.0,0.0,0.0
213537.0471,2022,골목상권,2110995,봉은사역 4번,0,0,0,0,1,0,0,1,122756,0.2443872397,228.2576819056,89.3642673271,414.2363713383,5.702368927,0.0814624132,3.1770341165,2.8511844635,2.7697220502,2.1994851575,2.1180227443,59.5490240803,41508.6838932516,6104.5488611555,5932.744631627,5950.9107497801,5976.6528723647,6027.5668806413,5986.1839747141,5881.6676985239,5752.8756231875,0.4073120662,0.0,0.0,0.0,0.0,7359.9661116361,4806.526768549,7288.0348007429,8182.4920981459,6051.7612173743,7819.8214343902,11.4862002672,0.0814624132,3.8287334224,7.9833164978,5.9467561667,3.8287334224,5.8652937535,237.137084949,325.0350288377,0.0,0.0814624132,0.0
64699.42754,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,0,0,1,0,0,1,59240,0.5064145847,53.5111411209,0.0,53.5111411209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.4118838623,29.8784604997,12.6603646185,30.3848750844,33.9297771776,35.4490209318,16.2052667117,27.346387576,34.4361917623,0.8440243079,0.0,0.0,0.0,0.0,51.1478730587,0.0,0.0,42.0324105334,37.9810938555,59.2505064146,,,,,,,,,495.9486833221,0.0,0.1688048616,0.0
207973.4457,2022,골목상권,2110974,언주중학교,0,0,0,0,1,0,0,1,35150,1.706970128,430.4409672831,226.4580369844,83.0725462304,17.0697012802,0.2844950213,46.9416785206,49.786628734,26.173541963,5.6899004267,6.5433854908,27.3115220484,178043.5277382646,26978.9473684211,25933.9971550498,26980.0853485064,27116.9274537696,26931.4366998578,25914.3669985775,22524.6088193457,22642.1052631579,0.5689900427,0.0,0.0,0.0,0.0,27052.0625889047,30330.0142247511,40777.5248933144,34242.3897581792,21278.520625889,24363.0156472262,65.4338549075,1.1379800853,179.2318634424,184.9217638691,84.4950213371,42.1052631579,19.0611664296,497.86628734,0.0,0.0,0.0,0.0
759739.7645,2022,골목상권,2110957,언북중학교,0,0,0,0,1,0,0,1,94815,0.316405632,185.7301059959,114.7497758793,131.9411485524,5.2734272003,0.105468544,9.9140431366,16.242155777,13.8163792649,4.6406159363,2.0039023361,9.3867004166,101149.3961925856,16664.4518272425,15477.0869588145,16627.8542424722,16788.5883035385,16592.3113431419,15615.0398143754,10410.6945103623,9637.7155513368,0.738279808,0.0,0.0,0.0,0.0,7639.6139851289,20287.2963138744,27693.4029425724,22234.456573327,10697.4634815166,12597.4793017982,9.4921689606,0.316405632,18.7734008332,58.1131677477,18.0351210252,6.1171755524,2.6367136002,30.3749406739,0.0,0.0,0.0,0.0
419608.2319,2022,골목상권,2110985,청담근린공원,0,0,0,0,1,0,0,1,43265,0.6934011326,220.9638275743,110.9441812088,309.2569051196,6.4717439038,0.0,2.5424708194,7.6274124581,10.6321506992,6.9340113256,5.3160753496,23.8067722177,45453.3687738357,8037.6747948688,6594.2447705998,7003.5825725182,6963.1341731192,6894.718594707,6669.5943603375,5848.3762856813,5479.9491505836,0.2311337109,0.0,0.0,0.0,0.0,4648.7923263608,6351.7855079163,10075.1184560268,9186.6404715128,6963.5964405409,8227.2044377672,20.5709002658,0.0,3.0047382411,18.2595631573,23.344504796,11.5566855426,12.7123540968,424.3614931238,0.0,0.0,0.0,0.0
256960.2645,2022,골목상권,2110952,논현목련공원,0,0,0,0,1,0,0,1,21629,1.3870266771,401.313051921,263.9974108835,54.0940404087,12.4832400943,2.7740533543,47.6212492487,47.158907023,12.0208978686,6.47279116,1.3870266771,1.8493689029,84056.5906884276,12168.8473808313,12249.2949281058,12340.8386887974,12205.3724166628,12222.4790790143,11896.9901521106,11360.2108280549,11782.3292801332,0.9246844514,0.0,0.0,0.0,0.0,5525.9142817514,21566.8778029497,20625.549031393,15362.7074760738,9524.7121919645,11451.2922465209,82.7592584031,3.23639558,337.972166998,500.7166304499,69.3513338573,58.7174626659,45.7718803458,86.9203384345,0.0,0.0,0.0,0.0
403673.769,2022,골목상권,2110965,언주역 6번,0,0,0,0,1,0,0,1,65107,0.6143732625,344.8169935644,230.3899734284,174.9427864899,9.9835655152,1.8431197874,46.8459612638,34.251309383,15.0521449307,3.225459628,6.2973259404,0.9215598937,130100.757215046,21216.9198396486,19111.309075829,20215.4914218133,20491.1914233493,20163.5768811341,19351.529021457,15194.679527547,15573.2870505476,0.3071866312,0.0,0.0,0.0,0.3071866312,8723.6395472069,28488.7953676256,37151.3047752162,26854.4088961248,14214.4469872671,14668.0080482897,34.251309383,4.1470195217,173.8676332806,133.7797779041,47.153147895,22.4246240804,12.4410585651,69.4241786597,0.0,0.0,0.0,0.0
242628.1812,2022,골목상권,2110996,대치2동주민센터,0,0,0,0,1,0,0,1,112840,0.2658631691,126.7281105991,60.4395604396,173.6086494151,1.8610421836,0.0,0.1772421127,0.3544842255,0.3544842255,2.0382842963,2.0382842963,16.3062743708,77316.1113080468,16170.3296703297,10893.9205955335,10897.1109535626,10961.183977313,11213.133640553,10879.0322580645,11507.3555476781,10964.2857142857,0.7089684509,0.1772421127,0.0,0.0,0.0,30883.9950372208,7468.3622828784,6901.8964906062,14605.2818149592,9451.9673874513,8004.6082949309,13.3817795108,0.2658631691,15.1542006381,22.6869904289,18.5218007799,9.1279688054,7.1783055654,306.2743707905,1358.4721729883,0.0,0.0886210564,0.0
309139.6957,2022,골목상권,2110976,언북초등학교,0,0,0,0,1,0,0,1,55724,0.5383676692,362.8598090589,193.8123609217,103.7255042711,10.0495298256,0.0,5.7425884718,32.4815160434,18.8428684229,13.9975593999,10.0495298256,13.6386476204,133950.1830450076,20565.6449644677,18404.6371401909,19754.3248869428,19920.6804967339,19796.1381092527,19627.9879405642,18801.9524800804,17644.2825353528,0.3589117795,0.1794558897,0.0,0.0,0.0,15170.4830952552,22830.9166606848,30626.4805110904,26753.6429545618,17274.0650348144,21294.9537003804,24.5854568947,2.1534706769,52.4011198048,45.5817959945,34.096619051,59.220443615,26.5594716819,302.3831742158,0.0,0.0,0.0,0.0
22954.64946,2022,골목상권,2110963,역삼월드메르디앙아파트,0,0,0,0,1,0,0,1,40391,0.9903196257,416.9245624025,212.9187195167,193.1123270035,11.1410957887,0.4951598128,40.8506845584,34.9087668045,23.0249312966,11.6362556015,2.7233789706,33.9184471788,96198.6581169072,14055.3588670743,14315.8129286227,14739.174568592,14529.4743878587,14333.6386818846,13928.8455348964,12075.2147755688,12276.7448193905,0.2475799064,0.0,0.0,0.0,0.2475799064,12963.0363199723,16339.2835037508,21676.611126241,19582.0851179718,11954.8909410512,13682.2559481073,47.2877621252,6.4370775668,176.0293134609,217.1275779258,77.2449308014,52.2393602535,36.8894060558,318.8829194623,0.0,0.0,0.0,0.0
120918.5797,2022,골목상권,2110980,개포지구대옆,0,0,0,0,1,0,0,1,85827,0.3495403544,306.3138639356,131.0776329127,77.2484183299,8.8550223123,0.5825672574,15.612802498,24.1182844559,26.9146072914,6.2917263798,0.6990807089,6.9908070887,73587.2161441038,11233.0618569914,10802.0785999744,10963.3332168199,10871.6371305067,10808.4868398057,10687.0798233656,9765.3419087234,9689.3751383597,0.1165134515,0.0,0.0,0.0,0.0,10584.1984457106,9425.2391438592,11693.9890710383,12968.1801764014,12790.6136763489,16124.8791172941,25.5164458737,3.0293497384,58.1402122875,79.9282277139,66.063126988,14.6806948862,4.1944842532,45.5567595279,0.0,0.0,0.0,0.0
761993.0027,2022,골목상권,2110967,역삼역 8번,0,0,0,0,1,0,0,1,68671,0.5824875129,186.2503822574,125.8173027916,54.8994480931,4.9511438599,0.4368656347,28.978753768,14.1253221884,8.0092033027,3.4949250775,0.5824875129,3.2036813211,92365.3361681059,14823.2878507667,13599.77282987,14660.3369690262,14853.5772014387,14712.3239795547,13836.1171382388,10068.2966608903,10634.9113890871,0.4368656347,0.0,0.0,0.0,0.0,5696.5822545179,20289.7875376797,26910.6318533296,19098.3093299937,10769.3203826943,9600.7048098906,29.4156194027,3.9317907122,159.6015785412,113.7306868984,43.9778072258,20.6783067088,11.9409940149,9.7566658415,0.0,0.0,0.0,0.0
288806.8768,2022,골목상권,2110960,은광여고,0,0,0,0,1,0,0,1,25543,1.1744900756,284.6180949771,165.2116039619,595.8579650002,6.2639470696,5.8724503778,36.4091923423,23.0983048193,2.3489801511,3.5234702267,8.6129272208,13.7023842149,39547.429824218,6320.7140899659,5796.5000195748,5974.6310143679,6090.1225384645,6020.8276240066,5776.9251849822,4927.3773636613,4961.0460791606,1.1744900756,0.0,0.0,0.0,0.0,7230.9438985241,6039.6194652155,8166.2294953608,7108.0139372822,4356.1836902478,6646.4393375876,37.5836824179,15.6598676741,216.8891672865,190.2673922405,35.6261989586,34.0602121912,36.8006890342,323.3762674705,0.0,0.0,0.0,0.0
387996.132,2022,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,0,0,1,0,0,1,137097,0.5105873943,311.2394873703,139.4632997075,113.4962836532,7.9505751402,1.8964674646,23.4140790827,26.4776034487,15.2446807735,7.4399877459,2.7717601406,2.5529369716,78381.8026652662,8444.3860915994,11422.715303763,11393.4659401737,11461.9575920698,11305.6449083496,11132.1181353348,10669.0883097369,10996.8124758383,0.7294105633,0.0,0.0,0.0,0.0,17688.2061606016,7508.8441030803,13646.2504649992,13068.7761220158,11476.6187443927,14993.1800112329,18.7458514774,3.2094064786,48.6516845737,72.7951742197,51.6422678833,12.9105669708,6.1999897883,3.2094064786,254.4184044873,0.0,0.0729410563,0.0
378079.087,2022,골목상권,2110989,대치동아우편취급국,0,0,0,0,1,0,0,1,40587,0.985537241,391.2582846724,222.7314164634,109.3946337497,14.7830586148,0.2463843102,63.3207677335,57.9003129081,28.3341956784,12.0728312021,5.4204548254,1.971074482,162275.3591051322,29323.9214526819,24181.3881292039,25163.7223741592,25364.2792027004,25279.2766156651,24605.9082957597,19373.1983147313,18307.5861729125,0.2463843102,0.2463843102,0.0,0.0,0.0,31901.8404907975,25451.0064799074,31721.7335600069,32979.7718481287,21759.676743785,18462.0691354375,68.7412225589,1.971074482,265.8486707566,372.7794614039,129.3517628797,117.5253159879,55.6828541158,157.9323428684,0.0,0.0,0.0,0.0
1301259.518,2022,골목상권,2110983,국립국악고등학교,0,0,0,0,1,0,0,1,56041,0.5353223533,482.3254403026,219.660605628,139.7191342053,11.9555325565,1.4275262754,26.5876768794,42.8257882622,26.9445584483,6.7807498082,4.9963419639,2.1412894131,79102.9781766921,12808.6579468603,11471.4227083742,11657.5364465302,11620.956085723,11524.2411805642,11345.978836923,10649.1675737407,10834.0322264057,0.5353223533,0.1784407844,0.0,0.0,0.0,16611.5879445406,10269.9809068361,10441.819382238,13482.2719080673,14249.5672810978,14048.2860762656,43.8964329687,5.3532235328,106.5291483021,139.7191342053,129.548009493,21.4128941311,8.0298352992,19.9853678557,967.6843739405,0.0,0.1784407844,0.0
430948.2971,2022,골목상권,2110977,논현로18길,0,0,0,0,1,0,0,1,17287,1.7354081101,399.7223347024,196.6795858159,85.6134667669,9.8339792908,0.57846937,19.6679585816,24.295713542,24.295713542,4.0492855903,0.0,0.0,82986.6373575519,13392.7228553248,12291.8956441256,12642.448082374,12717.6491004801,12530.803493955,12344.5363567999,10228.4954011685,10230.2308092786,0.0,0.0,0.0,0.0,0.0,8884.1325851796,13054.8967432174,16745.5313241164,15824.6080870018,14276.6240527564,14199.6876265402,122.0570370799,21.9818360618,317.0012147857,401.4577428125,385.2606004512,61.317753225,17.3540811014,36.443570313,0.0,0.0,0.0,0.0
183970.2645,2022,골목상권,2110982,강남구보훈회관,0,0,0,0,1,0,0,1,19865,1.5101938082,416.3100931286,204.3795620438,83.5640573874,11.0747545935,1.0067958721,46.8160080544,28.1902844198,17.6189277624,4.0271834885,3.5237855525,2.5169896803,103251.4472690662,14529.071230808,14917.1910395167,14826.0760130883,14748.0493329977,14765.6682607601,14617.1658696199,14607.0979108986,14771.2056380569,0.5033979361,0.0,0.0,0.0,0.0,17849.4840171155,11583.1865089353,19416.0583941606,25722.6277372263,13416.0583941606,15264.535615404,67.9587213692,2.5169896803,180.2164611125,124.842688145,65.4417316889,38.7616410773,26.1766926756,1659.7029952177,0.0,0.0,0.0,0.0
530172.25,2022,골목상권,2110961,언주역 3번,0,0,0,0,1,0,0,1,63031,0.6346083673,343.1644746236,211.8005425902,152.6233123384,9.0431692342,0.0,35.8553727531,29.50928908,16.3411654583,6.1874315813,4.9182148467,15.706557091,165197.1252240961,26042.7408735384,24431.3115768431,25921.530675382,26271.5171899542,25977.8521679808,24997.3822404848,19490.0921768654,18107.1218924022,0.1586520918,0.1586520918,0.0,0.0,0.0,15324.364201742,30838.4763053101,42203.9948596722,33302.3432913963,20296.8380638099,23231.1085021656,30.6198537228,0.951912551,156.5896146341,155.0030937158,35.6967206613,20.7834240294,15.8652091828,182.9258618775,0.0,0.0,0.0,0.0
119117.3623,2022,골목상권,2110959,신구중학교,0,0,0,0,1,0,0,1,35959,0.8342834895,100.3921132401,47.2760644067,75.3636085542,0.556188993,0.0,0.0,0.0,0.0,0.0,0.0,22.8037487138,29519.1746155344,5838.8720487222,4239.2725047971,4577.7135070497,4560.1935537696,4586.612530938,4374.4264301009,3751.2166634222,3430.2956144498,0.8342834895,0.0,0.0,0.0,0.0,3924.1914402514,5105.5368614255,6418.4209794488,5764.3427236575,3809.6165076893,4497.0661030618,16.4075752941,1.112377986,20.0228037487,18.0761422731,12.5142523429,9.4552128813,12.2361578464,144.0529491921,0.0,0.0,0.0,0.0
