매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,area,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
291668.0533,2021,발달상권,2120187,신논현역,0,0,0,0,0,0,0,0,382392,1.8828845792,144.1452750058,103.5325006799,341.952760518,1.6213728321,0.0523023494,9.0744576246,5.8840143099,1.8567334045,1.2029540367,0.2615117471,2.981233917,73400.9602711354,7940.961107973,10454.795079395,10927.6344693404,10987.5729617774,11031.1146676709,11288.9129479696,10180.3385008055,8530.5654930019,4.0272809055,0.0784535241,0.183058223,0.0,0.0,5309.4730015272,19623.0046653696,19384.8197661039,13267.092407791,7734.2883742338,8082.2559049352,571.4554697797,14503.5460992908,0.0784535241,0.0261511747
125190.5994,2021,발달상권,2120188,압구정역,0,0,0,0,0,0,0,0,251745,1.3902957358,44.8469681622,23.7541957139,340.7813462035,0.7944547062,0.0397227353,2.1053049713,1.1916820592,0.5561182943,0.3177818825,0.6752865002,3.8928280601,73905.6585036446,6321.8733241971,10627.5397723887,11468.1522969672,11285.507160023,11407.2176210054,11653.5780253828,9678.1266758029,7785.5766748098,8.4609426205,0.0,0.5561182943,0.0397227353,0.0,10379.1137857753,12678.1465371705,15329.7185644203,14143.1210153131,9801.9821644918,11573.4969910028,5803.6505193748,15027.706607877,0.2383364118,0.0397227353
268174.5066,2021,발달상권,2120190,강남을지병원,0,0,0,0,0,0,0,0,295195,1.1179051136,77.0338250987,45.1904673182,396.4498043666,1.5582919765,0.0,4.708751842,8.0624671827,1.2872846762,1.2195328512,1.1179051136,1.3211605888,51367.2318298074,4758.6171852504,7510.6624434696,8204.3395043954,8211.9615847152,8203.5603584072,7974.4575619506,6057.8600586053,5204.3903182642,2.4390657023,0.0,0.1016277376,0.0,0.0,3973.847795525,10719.1178712377,13714.1211741391,10412.6086146446,5955.3515472823,6592.1848269788,3737.2245464862,0.0,0.2032554752,0.0
187070.6012,2021,발달상권,2120191,학동역,0,0,0,0,0,0,0,0,366286,1.3923546081,119.9609048667,80.8384704848,378.4474427087,2.2932899428,0.218408566,13.0226107468,17.6910938447,1.8291717401,0.7371289102,0.6279246272,4.3954723904,45658.5837296539,4365.5231158166,6819.4525589294,7309.2337681484,7324.0582495645,7321.8195617632,7004.963334662,5188.2954849489,4690.7334705667,1.7745695986,0.109204283,0.1638064245,0.0,0.0,2737.8878799627,10256.1932478992,12183.0755202219,9056.8026077983,5532.9988042131,5891.6256695588,1995.9812823859,6656.0829515734,0.1638064245,0.0273010707
301942.6691,2021,발달상권,2120192,뱅뱅사거리,0,0,0,0,0,0,0,0,317599,1.9836334497,212.0598616494,151.0080321412,864.6752666098,1.479853526,0.2833762071,11.3350482842,17.8527010475,1.8576884688,2.7078170901,1.1649910736,9.8866810034,53314.9348707017,5271.332718302,8048.2621166943,8626.2551204506,8656.2300259132,8610.1971353814,8227.5133108102,5768.1856680909,5378.2914933611,2.7393033353,0.0629724905,0.409321188,0.0,0.0314862452,4297.0538320335,10339.1383474129,14361.3487448008,11086.7162679983,6696.0223426396,6534.6238495713,2971.7347976536,0.0,0.0944587357,0.0
98034.91874,2021,발달상권,2120193,도산공원교차로,0,0,0,0,0,0,0,0,185023,1.1349940278,63.9920442323,32.2122114548,345.0381844419,1.729514709,0.0,2.0537987169,3.9454554299,1.729514709,1.4592780357,1.2430886971,6.1613961507,35088.448463164,2884.8305345822,5121.3632899694,5683.8879490658,5704.1556995617,5720.5320419624,5553.093399199,4015.9872015912,3289.2667398107,1.0268993585,0.0,0.2161893386,0.0,0.0,2407.4844749031,7018.5868783881,9354.9450608843,7608.5675834896,4203.0450268345,4495.8194386644,2207.7255260157,0.0,0.162142004,0.0
179107.0066,2021,발달상권,2120194,언주역(차병원),0,0,0,0,0,0,0,0,242446,1.7735908202,107.1991288782,72.7584699273,520.8582529718,2.5985167831,0.1237388944,16.2097951709,12.7451061267,3.8359057275,1.1961426462,1.4436204351,4.2071224108,70567.5078161735,6739.8513483415,10512.5265007466,11186.3672735372,11133.9019822971,11127.3025745939,10786.8968760054,8296.486640324,7523.9847223712,2.7635019757,0.0412462981,0.1237388944,0.0,0.0,2985.6957838034,15346.2626729251,20931.5888898971,14304.7523984722,8203.1875139206,8795.9793108568,2226.145203468,4570.5022974188,0.288724087,0.0412462981
138672.7917,2021,발달상권,2120195,성수대교남단,0,0,0,0,0,0,0,0,126829,0.4730779238,35.0077663626,17.6615758226,442.4067050911,0.7096168857,0.2365389619,1.8923116953,1.734619054,1.5769264127,0.3942316032,1.734619054,2.0500043365,75656.2773498175,7459.8080880556,10314.2025877362,11220.3833508109,11321.227794905,11528.120540255,11872.9943467188,10874.0903105757,8525.2584188159,4.0211623525,0.0,0.6307705651,0.0,0.0,7694.7701235522,17434.0253412075,17725.0471106766,13645.6173272674,8855.2302706794,10301.4294837931,4841.4794723604,0.0,0.1576926413,0.0
227436.7652,2021,발달상권,2120196,서울세관,0,0,0,0,0,0,0,0,185479,0.8087168898,72.5688622432,48.4690989276,522.2693674216,1.347861483,0.0,0.7008879711,1.0782891864,0.5391445932,1.4017759423,1.1322036457,2.2104928321,37677.850322678,3495.8674566932,5567.1531548046,6090.7703837092,6121.2320532244,6111.9048517622,5873.0637969797,4197.8876314839,3715.9462796327,1.9409205355,0.2156578373,0.2695722966,0.0,0.0,2729.9586476097,7182.6999282938,9819.9796203344,8272.9042101801,4657.670140555,5014.5838612457,1498.9297979825,0.0,0.3774012152,0.0
230052.4269,2021,발달상권,2120197,역삼역,0,0,0,0,0,0,0,0,562806,2.4519994456,106.8218888924,76.5094899486,1042.8815613195,1.7235068567,0.0888405596,12.526518907,7.4093026727,2.9850428034,2.3809269979,1.5102895136,1.1193910513,60813.3886276976,4879.2123751346,9416.4419000508,10556.621642271,10560.9570615807,10460.6205335409,9620.7041147394,5484.0566731698,4714.004470457,3.0561152511,0.0355362238,0.4442027981,0.0,0.0,2072.75686471,14075.0098613021,18292.0935455557,12793.5913973909,7214.3864848633,6365.5504738755,2645.3165033777,10001.9722604237,0.1243767835,0.0177681119
188766.0405,2021,발달상권,2120198,구역삼세무서,0,0,0,0,0,0,0,0,291469,1.2351227746,253.0629329363,174.0150753596,395.6166865087,4.8032552347,1.0635779448,25.5601796417,23.7761134117,5.8668331795,3.7396772899,3.602441426,4.4601655751,71840.4015521376,7724.9038491229,10701.7555897883,11254.4730314373,11277.7345103596,11194.9469754931,10692.7323317403,8413.0730883902,8305.6517159629,1.1321958767,0.0686179319,0.1029268979,0.0,0.0,4359.9490854945,16105.2118750193,20296.3265390144,14001.1459194631,8463.5415773204,8614.2265558258,2725.8473456868,0.0,0.2401627617,0.0
507365.3913,2021,발달상권,2120199,경복아파트교차로,0,0,0,0,0,0,0,0,112742,1.3304713416,88.3432970854,56.8554753331,339.7136825673,1.59656561,0.0,9.8454879282,5.1444891877,1.4191694311,0.1773961789,0.0,13.0386191481,49270.8130066878,4890.2804633588,7231.9100246581,7733.1429281013,7719.2173280588,7731.3689663125,7446.7367972894,5878.465877845,5529.8823863334,0.8869808944,0.0,0.0886980894,0.0,0.0,3083.4116833123,9996.3633783328,13777.474233205,10032.6408969151,6109.1696084866,6271.6645083465,1382.0936297032,0.0,0.3547923578,0.0
250847.1673,2021,발달상권,2120200,학동사거리,0,0,0,0,0,0,0,0,266597,1.2378233814,36.6095642487,21.1930366808,351.2042521109,0.4876273927,0.1500391977,1.0877841836,0.9002351864,0.3375881949,0.3750979944,0.0750195989,2.9632741554,47660.626338631,4169.4017562088,6376.4783549702,7259.3840140737,7393.4440372547,7498.0588678792,7463.0247152068,6627.2688739933,5042.9299654535,2.9257643559,0.0375097994,0.1500391977,0.0,0.0,3170.1031894582,11385.3494225366,13237.1332010488,9304.380769476,5427.5929586604,5136.1418170497,4961.7212496765,0.0,0.1500391977,0.0
228302.5283,2021,발달상권,2120201,도곡1동,0,0,0,0,0,0,0,0,169293,0.8860378161,111.0500729504,65.4486600155,682.780741082,2.8353210115,0.0590691877,11.5184916092,8.6831705977,6.5566798391,2.0674215709,3.4850820766,2.8353210115,58312.4523754674,5980.9915353854,8738.8728417596,9034.7504031472,9060.4454998139,8873.96407412,8643.4170343724,7109.6855747137,6851.4350859161,2.1264907586,0.0,0.2953459387,0.0,0.0,8205.0645921568,9433.6446279527,12208.7150679591,11619.9134045708,7883.0193806005,8962.0362330398,4449.6228432363,0.0,0.3544151264,0.0
127964.6664,2021,발달상권,2120202,압구정로데오역(압구정로데오),0,0,0,0,0,0,0,0,265701,1.354906455,69.3636832379,29.8455783004,441.6618680396,0.5645443563,0.0,0.3763629042,0.1129088713,0.1505451617,0.0,0.9785435508,20.0977790825,78506.4790873952,7597.863764156,10591.0403047034,11671.7663840181,11825.2471763373,12002.3259227478,12374.6617438399,11350.8793719256,8690.5205475328,2.8979943621,0.0376362904,0.1505451617,0.0752725808,0.0,6738.4014362008,19080.4701525399,19160.1085430616,14168.4449813889,9269.9688747878,10089.0474631258,10048.4002694758,11101.5765842056,0.1129088713,0.0376362904
155254.7425,2021,발달상권,2120203,강남구청역,0,0,0,0,0,0,0,0,173251,2.2510692579,87.8494207826,53.1021465966,445.942591962,1.442993114,0.0,3.8672215456,3.3477440246,3.6940623719,1.0389550421,0.2885986228,6.9263669474,94981.3276691044,9408.4305429694,13987.3940121558,15196.3336430959,15269.5222538398,15195.6987261257,14670.6223917899,10909.2588210169,9752.6132605295,5.0793357614,0.1154394491,0.2885986228,0.0,0.0,9507.1312719696,19095.2433174989,23309.3026880076,19574.9519483293,11695.2860300951,11799.2969737548,4629.1219098302,19787.3605347155,0.3463183474,0.0577197246
230226.3913,2021,발달상권,2120204,르네상스호텔사거리,0,0,0,0,0,0,0,0,160960,1.3046719682,99.0929423459,70.0173956262,2576.4786282306,1.2425447316,0.1242544732,14.7241550696,21.7445328032,2.8578528827,12.1769383698,3.9761431412,0.6833996024,85143.8866799205,7760.9965208748,12986.2698807157,14230.74055666,14193.0293240557,14116.861332008,13398.4840954274,8654.9453280318,7563.6182902584,1.8638170974,0.0621272366,0.4348906561,0.0,0.0621272366,5776.7768389662,16158.6108349901,22875.4970178926,18440.7306163022,11337.6615308151,10554.6719681909,3586.4811133201,0.0,0.1863817097,0.0
115023.4109,2021,발달상권,2120205,매봉역,0,0,0,0,0,0,0,0,122443,1.6334130983,91.1444508874,48.3490277109,1139.3056360919,1.960095718,1.5517424434,5.880287154,1.1433891688,3.2668261967,4.9819099499,2.4501196475,1.4700717885,45878.4903996145,4419.8525027972,6831.260259876,7307.9718726264,7274.8135867302,7284.3690533554,7053.2410999404,5236.2323693474,4890.6838283936,1.8784250631,0.0816706549,0.0816706549,0.0,0.0,4552.4856463824,7168.3967233733,9178.4748821901,8916.9654451459,7166.763310275,8895.3227215929,2956.23269603,0.0,0.4900239295,0.0
167607.7609,2021,발달상권,2120206,개나리아파트,0,0,0,0,0,0,0,0,148412,2.0213998868,272.1478047597,140.285152144,355.7663800771,3.6385197962,0.3368999811,12.8695792793,12.195779317,5.5925396868,3.9754197774,1.1454599359,22.5049187397,73486.7126647441,7166.6711586664,11027.410182465,11529.3911543541,11528.7173543918,11516.7237150635,11104.4255181522,8603.8190981861,8176.2930221276,3.0320998302,0.1347599925,0.2695199849,0.0,0.0,10328.2079616204,11793.9923995364,16032.8679621594,16221.0602916206,9298.8437592648,9811.7402905425,2255.8822736706,0.0,0.5390399698,0.0
199421.7645,2021,발달상권,2120207,선정릉역,0,0,0,0,0,0,0,0,323475,1.2056573151,209.0733441533,120.2875028982,375.6395393771,5.5645722235,0.2782286112,17.992116856,17.2501738929,7.0175438596,6.7702295386,2.5040575006,6.7702295386,53206.862972409,5548.3422211917,7839.5548342221,8277.3320967617,8280.7944972564,8243.7591776799,7962.0372517196,6454.192750599,6149.2232784605,2.2258288894,0.1236571605,0.1236571605,0.0,0.0,6327.2895896128,9614.7152021022,12677.6721539532,10835.6441765206,6479.8516114074,7271.6902388129,3508.3082154726,6232.8464332638,0.3091429013,0.0309142901
169121.7158,2021,발달상권,2120208,청담사거리(청담동명품거리),0,0,0,0,0,0,0,0,331336,1.2374145882,98.5404544028,57.7359538354,319.2227829152,1.3581379627,0.0,0.7545210904,4.0442330444,2.0824782094,6.820870657,1.0563295265,7.2434024676,44305.1766182968,4522.4485114808,6066.8928217882,6642.1095202453,6692.1493589589,6739.5031025907,6735.2777844846,6167.0026800589,5262.2715310138,2.8068184562,0.1509042181,0.2112659053,0.0,0.0,4048.0056498539,8134.4918753169,10365.640920395,8673.4613805925,5988.4829900765,7095.1239829056,4695.8676388922,0.0,0.2414467489,0.0
214375.681,2021,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",0,0,0,0,0,0,0,0,134148,1.7145242568,102.42418821,50.0193815786,669.7080836091,1.4908906581,0.8945343948,2.9072367833,5.8144735665,0.6709007961,0.6709007961,4.2490383755,18.7106777589,41895.5183826818,4081.3877210245,6104.9736112354,6454.0656588246,6471.5090795241,6510.2722366342,6412.9170766616,5261.7258550258,4679.9803202433,5.5908399678,0.2981781316,0.3727226645,0.0,0.0,6890.3002653785,5399.2605182336,7557.9211020664,8490.398664162,5946.5664788144,7611.0713540269,3486.6714375168,0.0,0.2981781316,0.0
213099.6183,2021,발달상권,2120210,선릉역,0,0,0,0,0,0,0,0,360433,2.4692522605,132.6182674727,92.638576379,1353.372194,2.5802298902,0.527143741,15.4258905261,23.388535456,3.1351180386,2.9409071866,1.5259424082,0.0832332223,130897.5593244792,11919.1084057231,19640.1827801561,21402.3133286908,21373.6533558248,21373.9030554916,20413.7800922779,14236.76522405,12456.9059991732,4.1616611132,0.0277444074,0.3051884816,0.0,0.0,15748.0308406833,23017.8701728199,31286.6746385597,26586.855254652,17730.8681502526,16527.2602675116,3385.6777820011,21531.6300116804,0.1664664445,0.0277444074
218418.779,2021,발달상권,2120211,도성초등학교,0,0,0,0,0,0,0,0,72437,1.2424589643,226.1275315101,100.2250231235,135.8421801013,3.1751729089,0.0,8.0069577702,7.0406007979,3.3132239049,8.4211107583,5.7981418336,14.0812015959,142135.3728067148,14797.8243163024,20268.6472382898,20582.7132542761,20889.1864654803,20785.3721164598,20781.6447395668,20388.4755028508,18439.0573877991,3.727376893,0.0,0.138050996,0.0,0.0,43714.4000993967,17354.1146099369,18341.8694865883,27703.3836299129,17503.8999406381,17518.11919323,5488.7695514723,0.0,0.5522039842,0.0
131139.5917,2021,발달상권,2120212,한티역,0,0,0,0,0,0,0,0,112734,1.4192701403,131.3711923643,60.4963897316,63.2462256285,1.7740876754,0.0,2.306313978,6.2980112477,3.2820621995,2.1289052105,0.7096350702,10.0235953661,89228.3605655792,10004.7013323398,12368.5844554438,12602.3205066794,12650.3982826831,12695.5488140224,12865.4177089432,13693.2070182908,12352.7950751326,5.1448542587,0.0887043838,0.5322263026,0.0887043838,0.0,30197.9881845761,9059.023896961,8841.1659304203,18738.7123671652,11423.0844288325,10968.2970532404,12766.6897298064,20014.3701101708,0.3548175351,0.0887043838
192150.0076,2021,발달상권,2120213,삼성중앙역,0,0,0,0,0,0,0,0,228925,1.3104728623,178.835863274,100.644315824,370.077536311,3.8877361581,0.3057770012,17.516653926,10.9642896145,5.1545265917,1.9220268647,1.4852025773,9.697499181,69661.9853663864,7103.6802446216,10190.0185650322,10818.5650322158,10936.2891776783,10950.1365075898,10565.7748170798,8348.498416512,7852.7028502785,1.7909795785,0.0873648575,0.1310472862,0.0,0.0,5486.8625095555,12184.0340722944,17574.9262859015,15825.7071093153,9083.1058206836,9507.3058862073,2124.9754286338,3276.4005678716,0.1310472862,0.0436824287
275471.1674,2021,발달상권,2120214,영동대교남단교차로,0,0,0,0,0,0,0,0,89135,1.682840635,85.3761148819,36.0127895888,447.6356089078,0.8975150053,0.0,0.0,1.7950300107,0.0,0.0,0.0,23.7841476412,30690.0768497223,2887.5301508947,4469.5125371627,4749.5372188254,4795.6470522242,4803.6124978964,4718.4607617659,3880.5183149156,3272.9006563078,1.2340831323,0.0,0.1121893757,0.0,0.0,2969.5405845066,4493.4088741796,7105.514107814,6177.5957816795,4593.0330397711,5351.2088405228,4981.2082795759,0.0,0.2243787513,0.0
138593.2767,2021,발달상권,2120215,포스코사거리,0,0,0,0,0,0,0,0,318625,2.0714005492,110.2550019616,69.8940761083,1935.0647312672,0.9101608474,0.0,4.1428010985,18.8936837976,3.075715967,4.9588073754,3.577873676,9.0388387603,93610.3570027462,8078.9642997254,14214.6096508435,15574.0761082778,15646.6065123578,15596.924284033,14625.0294233033,9385.4531188701,8567.6892899176,2.8874068262,0.0,0.5335425657,0.0,0.0,8814.0290309925,16761.3652412711,24919.7959984308,21301.8752451942,12280.6433895645,9532.6480972931,2092.0831698705,0.0,0.2196939976,0.0
67070.21087,2021,발달상권,2120216,경기고교사거리(경기고교앞사거리),0,0,0,0,0,0,0,0,71694,2.0922252908,30.4070075599,21.0617345942,688.2026389935,0.1394816861,0.0,0.0,0.0,0.0,0.0,0.0,1.6737802327,28603.090914163,2386.2526850225,4191.7036293135,4462.2981002594,4524.5069322398,4489.6365107261,4403.2973470583,3614.3889307334,2917.2594638324,4.3239322677,0.0,0.5579267442,0.0,0.0,3061.3440455268,3968.8118949982,6306.3854715876,5674.5334337601,4229.5031662343,5362.2339386839,7341.4790637989,0.0,0.6974084303,0.0
180201.9819,2021,발달상권,2120217,대치사거리,0,0,0,0,0,0,0,0,159410,0.9409698262,237.6889781068,126.4036133241,174.3303431403,6.3985948184,1.1291637915,16.6238002635,14.240010037,15.5573677937,6.2104008531,3.0738347657,4.5793864877,84914.7481337432,8896.556050436,12237.6889781068,12699.5797001443,12734.0819271062,12605.4827175209,12272.3166677122,11340.6938084185,11024.9043347343,0.6900445392,0.0,0.1254626435,0.0,0.0,22894.4231854965,11290.5714823411,13286.368483784,16343.579449219,11138.3225644564,9961.4202371244,2907.784957029,0.0,0.3136566087,0.0
24857.09737,2021,발달상권,2120218,코엑스,0,0,0,0,0,0,0,0,145396,1.6506643924,1.9257751245,1.1692206113,19.9455280751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263.9825029574,182.1233046301,433.3681806927,470.5769072052,506.2037470082,524.1547222757,519.2027290985,438.6640622851,371.8121543921,1.5131090264,0.0,0.4126660981,0.0,0.0,218.1628105312,696.2364851853,910.0663016864,721.6842279017,405.3756637046,312.4570139481,2775.8672865828,0.0,0.2063330491,0.0
234479.2147,2021,발달상권,2120219,은마아파트,0,0,0,0,0,0,0,0,149660,2.4054523587,69.4240277963,27.9299746091,1146.6657757584,0.935453695,0.0,0.1336362421,1.1359080583,1.4031805426,1.3363624215,0.3340906054,7.9513564079,66123.0789790191,7770.0788453829,9032.6740612054,8977.3486569558,9041.6276894294,9076.1058399038,9216.2234397969,10770.1456635039,10009.020446345,3.8086329012,0.0,0.4009087264,0.0,0.0,25617.3326206067,7163.2366697848,5817.9874381932,11418.8828010156,8324.3351596953,7781.1706534812,12133.3021515435,0.0,0.4009087264,0.0
117190.8535,2021,발달상권,2120220,대치역,0,0,0,0,0,0,0,0,163253,1.2863469584,50.9025867825,15.619927352,341.6782539984,0.1837638512,0.0,0.0,0.0,0.0,0.0,0.0,12.9859788182,30220.0878391209,3255.0703509277,4250.6416421138,4297.0113872333,4182.6490171697,4326.9036403619,4329.782607364,4658.5973917784,4174.3183892486,4.4103324288,0.0612546171,0.4900369365,0.0,0.0,10988.5270102234,2592.8466858189,2407.551469192,5841.1177742522,3879.5611719233,4510.483727711,5542.9915529883,11526.1587842184,0.3062730853,0.0612546171
114194.6576,2021,발달상권,2120221,봉은사역,0,0,0,0,0,0,0,0,124925,1.4408645187,55.4732839704,39.1434860917,1561.9771863118,0.5603362017,0.0,0.4002401441,3.3620172103,0.5603362017,0.4802881729,1.4408645187,7.9247548529,30540.5643386032,2510.1460876526,4545.1270762457,4901.660996598,4952.1713027817,4965.4592755653,4745.3271963178,3388.9933960376,3041.825095057,2.641584951,0.1600960576,0.4802881729,0.0,0.0,3646.0276165699,4889.4136481889,7055.433259956,6442.8256954172,3994.6367820692,4512.2273364018,8258.7952771663,14685.0510306184,0.4802881729,0.0800480288
113926.9735,2021,발달상권,2120222,삼성역,0,0,0,0,0,0,0,0,356336,1.3470432401,20.935297023,14.2562076243,1215.8187777828,0.2245072067,0.0,0.0561268017,0.0841902025,0.1122536033,0.2525706075,0.7857752234,1.4873602443,26812.4747429392,1712.1200215527,4125.7128103812,4595.3818867586,4639.1607920614,4620.1057428943,4310.9031924925,2466.4081092003,2054.8022091509,2.4695792735,0.0841902025,0.4209510125,0.0280634008,0.0,2442.1613308787,5275.638723003,7408.0081720623,5649.3029051233,3279.8538458085,2757.4536392618,7679.2409411342,15998.6641821202,0.33676081,0.0280634008
27182.86413,2021,발달상권,2120223,휘문고교사거리,0,0,0,0,0,0,0,0,133569,0.4492060283,23.1341104598,8.3103115244,686.2370759682,0.6738090425,0.0,0.0,0.6738090425,0.9732797281,0.8235443853,0.7486767139,2.9947068556,16772.9038923702,1148.5449468065,2579.1164117422,2851.5598679334,2859.3461057581,2828.0514191167,2610.860304412,1614.3715982002,1429.7479205504,0.6738090425,0.0,0.0,0.0,0.0,2551.6399763418,2629.0531485599,4022.1159101288,3568.1932184863,2111.5678039066,1890.2589672753,3137.9287110033,0.0,0.374338357,0.0
329436.5155,2021,발달상권,2120224,수서역,0,0,0,0,0,0,0,0,60183,3.4893574597,98.6989681472,72.6118671386,2063.3733778642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35731.6850273333,3702.0421049133,5442.4006779323,5570.8422644268,5549.5737999103,5571.673063822,5547.9122011199,4200.0232623831,3849.592077497,6.6463951614,0.0,0.4984796371,0.0,0.0,3875.0145389894,3764.3520595517,5775.0527557616,6010.6674642341,5337.0553146237,10969.7090540518,12740.3087250552,69334.5296844624,0.9969592742,0.166159879
98193.8913,2021,전통시장,2130303,영동전통시장,0,0,0,0,0,0,0,0,39097,0.7673223009,292.0940225593,186.203545029,61.8973322761,4.859707906,0.0,30.1813438371,19.6946057242,6.1385784076,2.8135151035,0.5115482006,0.5115482006,98605.0080568842,12218.0729979282,14035.8595288641,14780.1621607796,14962.2733202036,15095.2758523672,15240.8113154462,13243.2155919892,11247.4102872343,1.2788705016,0.0,0.0,0.0,0.0,4516.9706115559,22759.0352200936,25589.1756400747,19027.8026447042,12467.9642939356,14244.5711947208,0.0,0.0,0.0,0.0
165589.407,2021,전통시장,2130310,강남개포시장,0,0,0,0,0,0,0,0,25363,3.5484761266,44.1588140204,32.7248353901,117.4939873043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80892.2446082877,7176.9901036944,11433.1900800378,11758.4670583133,11834.5621574735,11709.1826676655,11936.6794148957,11494.3027244411,10724.6776800852,11.8282537555,0.0,1.1828253755,0.0,0.0,18093.2854946181,8321.9650672239,8813.2318732011,14273.1538067263,12615.6211804597,18775.3814611836,4808.579426724,21054.6859598628,0.7885502504,0.3942751252
228735.1413,2021,관광특구,1001496,강남 마이스 관광특구,0,0,0,0,0,0,0,0,237891,0.5044327024,1.2190456974,0.7566490536,668.5414748771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0365713709,244.3556082407,587.9163146147,641.8065416514,681.90894149,700.9933120631,686.9953045723,543.7364170986,456.7217759394,1.4292259901,0.0420360585,0.3362884682,0.0420360585,0.0,281.0110512798,920.5896818291,1216.8598223556,943.0369370846,529.1919408469,409.347137975,3644.7784909896,0.0,0.2101802927,0.0
37197.1,2022,발달상권,2120223,휘문고교사거리,0,0,0,0,0,1,0,0,133569,0.2994706856,23.1341104598,8.3103115244,686.2370759682,0.6738090425,0.0,0.0,0.6738090425,0.9732797281,0.8235443853,0.7486767139,2.9947068556,15434.3447955738,1110.4373020686,2495.7138258129,2432.899849516,2443.0069851537,2631.74838473,2534.9444856217,1548.637782719,1347.3186143491,0.6738090425,0.0,0.0,0.0,0.0,2365.8184159498,2399.2093973901,3616.9320725617,3358.4140032493,1972.0144644341,1722.0313096602,2865.0360487838,0.0,0.374338357,0.0
531912.76,2022,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",0,0,0,0,0,1,0,0,134148,0.745445329,102.42418821,50.0193815786,669.7080836091,1.4908906581,0.8945343948,2.9072367833,5.8144735665,0.6709007961,0.6709007961,4.2490383755,18.7106777589,47239.9141246981,4806.7805707129,6962.6830068283,7033.3512240212,7092.6141276799,7333.4675134926,7282.3299639204,6096.6246235501,5438.9182097385,5.5908399678,0.2981781316,0.3727226645,0.0,0.0,7985.5085428035,6069.1176909085,8222.4110683722,9558.6218206757,6855.9352357098,8548.1706771625,3188.1205832364,0.0,0.2981781316,0.0
497132.8061,2022,발달상권,2120210,선릉역,0,0,0,0,0,1,0,0,360433,1.1097762968,132.6182674727,92.638576379,1353.372194,2.5802298902,0.527143741,15.4258905261,23.388535456,3.1351180386,2.9409071866,1.5259424082,0.0832332223,129145.5832290606,11816.9257531913,20051.2994093216,19882.058524053,20028.7986949031,21216.2315881176,20769.2691845641,14459.1089051225,12738.7891785713,4.1616611132,0.0277444074,0.3051884816,0.0,0.0,15592.578925903,22595.4338254266,30439.3604359201,26535.3616344785,17665.1416490721,16317.7067582602,2925.5090405152,19321.8989382215,0.1664664445,0.0277444074
348854.2344,2022,발달상권,2120194,언주역(차병원),0,0,0,0,0,1,0,0,242446,0.866172261,107.1991288782,72.7584699273,520.8582529718,2.5985167831,0.1237388944,16.2097951709,12.7451061267,3.8359057275,1.1961426462,1.4436204351,4.2071224108,69043.1271293401,6569.7516147926,10535.3357036206,10473.9612119812,10572.5811108453,11089.4797191952,10890.4663306468,8132.6563440931,7348.6467089579,2.7635019757,0.0412462981,0.1237388944,0.0,0.0,3121.8085676811,15156.8596718444,20219.6777839189,13872.2024698283,8017.207955586,8655.4119267796,2090.9398381495,4245.7289458271,0.288724087,0.0412462981
210218.8535,2022,발달상권,2120220,대치역,0,0,0,0,0,1,0,0,163253,0.6738007877,50.9025867825,15.619927352,341.6782539984,0.1837638512,0.0,0.0,0.0,0.0,0.0,0.0,12.9859788182,32077.0828101168,3333.353751539,4485.6143531819,4430.9752347583,4391.5272613673,4634.8918549736,4719.4844811428,5024.2262010499,4390.4859328772,4.4103324288,0.0612546171,0.4900369365,0.0,0.0,12900.283608877,2440.3839439398,2436.892430767,5859.9229416917,3931.1988141106,4508.5235799648,5402.350952203,12045.8429554128,0.3062730853,0.0612546171
