매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,점포수,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
271332.9153,2021,발달상권,2120207,선정릉역,39,0,0,0,0,1,0,0,0,6763,3891,12151,180,9,582,558,227,219,81,219,1721109,295054,253590,267751,267863,266665,257552,208777,198912,72,4,4,0,0,323475,204672,311012,410091,350506,209607,235221,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,263319,857858,10,1
245952.2542,2021,발달상권,2120208,청담사거리(청담동명품거리),41,0,0,0,0,1,0,0,0,3265,1913,10577,45,0,25,134,69,226,35,240,1467990,274483,201018,220077,221735,223304,223164,204335,174358,93,5,7,0,0,331336,134125,269525,343451,287383,198420,235087,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,395452,0,8,0
290903.4773,2021,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",23,0,0,0,0,1,0,0,0,1374,671,8984,20,12,39,78,9,9,57,251,562020,109829,81897,86580,86814,87334,86028,70585,62781,75,4,5,0,0,134148,92432,72430,101388,113897,79772,102101,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,141042,0,4,0
316363.2165,2021,발달상권,2120210,선릉역,89,0,0,0,0,1,0,0,0,4780,3339,48780,93,19,556,843,113,106,55,3,4717980,899473,707897,771410,770377,770386,735780,513140,448988,150,1,11,0,0,360433,567611,829640,1127675,958278,639079,595697,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,259400,3103776,6,1
292142.2355,2021,발달상권,2120211,도성초등학교,9,0,0,0,0,1,0,0,0,1638,726,984,23,0,58,51,24,61,42,102,1029586,233338,146820,149095,151315,150563,150536,147688,133567,27,0,1,0,0,72437,316654,125708,132863,200675,126793,126896,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,75517,0,4,0
259878.7874,2021,발달상권,2120212,한티역,16,0,0,0,0,1,0,0,0,1481,682,713,20,0,26,71,37,24,8,113,1005907,241527,139436,142071,142613,143122,145037,154369,139258,58,1,6,1,0,112734,340434,102126,99670,211249,128777,123650,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,316607,708852,4,1
234377.7475,2021,발달상권,2120213,삼성중앙역,30,0,0,0,0,1,0,0,0,4094,2304,8472,89,7,401,251,118,44,34,222,1594737,280086,233275,247664,250359,250676,241877,191118,179768,41,2,3,0,0,228925,125608,278923,402334,362290,207935,217646,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,102999,335060,3,1
339787.8152,2021,발달상권,2120214,영동대교남단교차로,15,0,0,0,0,1,0,0,0,761,321,3990,8,0,0,16,0,0,0,212,273556,52155,39839,42335,42746,42817,42058,34589,29173,11,0,1,0,0,89135,26469,40052,63335,55064,40940,47698,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,105193,0,2,0
208143.6611,2021,발달상권,2120215,포스코사거리,66,0,0,0,0,1,0,0,0,3513,2227,61656,29,0,132,602,98,158,114,288,2982660,517946,452913,496229,498540,496957,465990,299044,272988,92,0,17,0,0,318625,280837,534059,794007,678731,391292,303734,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,240179,0,7,0
116282.8855,2021,발달상권,2120216,경기고교사거리(경기고교앞사거리),15,0,0,0,0,1,0,0,0,218,151,4934,1,0,0,0,0,0,0,12,205067,38478,30052,31992,32438,32188,31569,25913,20915,31,0,4,0,0,71694,21948,28454,45213,40683,30323,38444,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,193004,0,5,0
212633.5609,2021,발달상권,2120217,대치사거리,15,0,0,0,0,1,0,0,0,3789,2015,2779,102,18,265,227,248,99,49,73,1353626,269120,195081,202444,202994,200944,195633,180782,175748,11,0,2,0,0,159410,364960,179983,211798,260533,177556,158795,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,104487,0,5,0
110573.8727,2021,발달상권,2120218,코엑스,24,0,0,0,0,1,0,0,0,28,17,290,0,0,0,0,0,0,0,0,47457,10404,6301,6842,7360,7621,7549,6378,5406,22,0,6,0,0,145396,3172,10123,13232,10493,5894,4543,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,123643,0,3,0
330684.7458,2021,발달상권,2120219,은마아파트,36,0,0,0,0,1,0,0,0,1039,418,17161,14,0,2,17,21,20,5,119,989598,245515,135183,134355,135317,135833,137930,161186,149795,57,0,6,0,0,149660,383389,107205,87072,170895,124582,116453,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,294656,0,6,0
331453.4736,2021,발달상권,2120220,대치역,21,0,0,0,0,1,0,0,0,831,255,5578,3,0,0,0,0,0,0,212,493352,127346,69393,70150,68283,70638,70685,76053,68147,72,1,8,0,0,163253,179391,42329,39304,95358,63335,73635,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,191487,481639,5,1
162228.7621,2021,발달상권,2120221,봉은사역,18,0,0,0,0,1,0,0,0,693,489,19513,7,0,5,42,7,6,18,99,381528,69814,56780,61234,61865,62031,59281,42337,38000,33,2,6,0,0,124925,45548,61081,88140,80487,49903,56369,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,334318,830467,6,1
192270.8847,2021,발달상권,2120222,삼성역,48,0,0,0,0,1,0,0,0,746,508,43324,8,0,2,3,4,9,28,53,955425,185895,147014,163750,165310,164631,153613,87887,73220,88,3,15,1,0,356336,87023,187990,263974,201305,116873,98258,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,752530,2613664,12,1
65521.98551,2021,발달상권,2120223,휘문고교사거리,6,0,0,0,0,1,0,0,0,309,111,9166,9,0,0,9,13,11,10,40,224034,41856,34449,38088,38192,37774,34873,21563,19097,9,0,0,0,0,133569,34082,35116,53723,47660,28204,25248,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,140600,0,5,0
619970.5248,2021,발달상권,2120224,수서역,21,0,0,0,0,1,0,0,0,594,437,12418,0,0,0,0,0,0,0,0,215044,39097,32754,33527,33399,33532,33389,25277,23168,40,0,3,0,0,60183,23321,22655,34756,36174,32120,66019,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,246444,1477357,6,1
74786.28986,2021,전통시장,2130303,영동전통시장,3,0,0,0,0,1,0,0,0,1142,728,242,19,0,118,77,24,11,2,2,385516,85030,54876,57786,58498,59018,59587,51777,43974,5,0,0,0,0,39097,17660,88981,100046,74393,48746,55692,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,0,0,0,0
233598.7802,2021,전통시장,2130310,강남개포시장,9,0,0,0,0,1,0,0,0,112,83,298,0,0,0,0,0,0,0,0,205167,46513,28998,29823,30016,29698,30275,29153,27201,30,0,3,0,0,25363,45890,21107,22353,36201,31997,47620,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,44631,166560,2,1
469132.8216,2021,관광특구,1001496,강남 마이스 관광특구,12,0,0,0,0,1,0,0,0,29,18,15904,0,0,0,0,0,0,0,0,102294,22174,13986,15268,16222,16676,16343,12935,10865,34,1,8,1,0,237891,6685,21900,28948,22434,12589,9738,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,257173,0,5,0
106565.2556,2022,골목상권,2110963,역삼월드메르디앙아파트,3,0,0,0,0,1,1,0,0,1684,860,780,45,2,165,141,93,47,11,137,391348,58190,57615,57141,57715,58935,58389,50839,50715,1,0,0,0,1,40391,52217,66248,90756,78937,46325,56864,191.0,26.0,711.0,877.0,312.0,211.0,149.0,1288.0,0,0,0,0
1150231.333,2022,골목상권,2110983,국립국악고등학교,3,0,0,0,0,1,1,0,0,2703,1231,783,67,8,149,240,151,38,28,12,437181,69272,63061,61880,63168,63484,62858,61210,61521,3,1,0,0,0,56041,86676,57787,60770,75385,74818,81746,246.0,30.0,597.0,783.0,726.0,120.0,45.0,112.0,4246,0,1,0
259583.1407,2022,골목상권,2110995,봉은사역 4번,3,0,0,0,0,1,1,0,0,2802,1097,5085,70,1,39,35,34,27,26,731,494796,71282,71108,72210,71028,71733,71732,68586,68401,5,0,0,0,0,122756,90112,54689,85565,95467,72033,96931,141.0,1.0,47.0,98.0,73.0,47.0,72.0,2911.0,5967,0,1,0
85442.64167,2022,발달상권,2120223,휘문고교사거리,4,0,0,0,0,1,1,0,0,309,111,9166,9,0,0,9,13,11,10,40,206155,37949,33335,32496,32631,35152,33859,20685,17996,9,0,0,0,0,133569,31600,32046,48311,44858,26340,23001,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,127577,0,5,0
735962.9478,2022,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",10,0,0,0,0,1,1,0,0,1374,671,8984,20,12,39,78,9,9,57,251,633714,120594,93403,94351,95146,98377,97691,81785,72962,75,4,5,0,0,134148,107124,81416,110302,128227,91971,114672,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,127569,0,4,0
711372.3819,2022,발달상권,2120210,선릉역,40,0,0,0,0,1,1,0,0,4780,3339,48780,93,19,556,843,113,106,55,3,4654833,891138,722715,716615,721904,764703,748593,521154,459148,150,1,11,0,0,360433,562008,814414,1097135,956422,636710,588144,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,218997,2791292,6,1
533798.7661,2022,발달상권,2120194,언주역(차병원),21,0,0,0,0,1,1,0,0,2599,1764,12628,63,3,393,309,93,29,35,102,1673923,299585,255425,253937,256328,268860,264035,197173,178165,67,1,3,0,0,242446,75687,367472,490218,336326,194374,209847,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,133018,456186,7,1
679375.0364,2022,발달상권,2120220,대치역,11,0,0,0,0,1,1,0,0,831,255,5578,3,0,0,0,0,0,0,212,523668,134326,73229,72337,71693,75666,77047,82022,71676,72,1,8,0,0,163253,210601,39840,39783,95665,64178,73603,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,179116,460764,5,1
466695.1778,2022,발달상권,2120201,도곡1동,9,0,0,0,0,1,1,0,0,1880,1108,11559,48,1,195,147,111,35,59,48,970366,171586,145465,144584,145350,149421,147691,121212,116641,36,0,5,0,0,169293,140465,154854,201844,191612,130689,150900,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,210374,0,6,0
262182.8259,2022,골목상권,2110958,역삼역 4번,3,0,0,0,0,1,1,0,0,861,544,994,28,4,149,59,18,3,8,39,363229,67362,57502,56656,56737,60667,59480,40019,32169,4,0,0,0,0,73119,16627,87494,103984,71746,43502,39875,121.0,13.0,679.0,511.0,127.0,104.0,50.0,122.0,0,0,0,0
999550.7444,2022,골목상권,2110999,윗방죽마을공원,3,0,0,0,0,1,1,0,0,3177,2401,268,2,0,0,2,10,4,1,0,67118,11590,9555,9618,9703,9707,9720,9547,9267,10,0,1,0,0,239796,10678,9562,16558,12287,7864,10170,29.0,0.0,0.0,2.0,55.0,186.0,113.0,1930.0,71103,0,4,0
711170.6926,2022,골목상권,2110957,언북중학교,3,0,0,0,0,1,1,0,0,1761,1088,1251,50,1,94,154,131,44,19,89,943307,153382,146414,144556,146066,155270,152095,103892,95012,7,0,0,0,0,94815,66456,183847,263600,201807,102855,124742,90.0,3.0,178.0,551.0,171.0,58.0,25.0,288.0,0,0,0,0
502877.925,2022,골목상권,2110961,언주역 3번,4,0,0,0,0,1,1,0,0,2163,1335,962,57,0,226,186,103,39,31,99,839680,138379,128017,125695,128061,133714,130588,99704,93902,1,1,0,0,0,63031,79658,160354,212902,167078,103947,115742,193.0,6.0,987.0,977.0,225.0,131.0,100.0,1153.0,0,0,0,0
412246.2852,2022,골목상권,2110985,청담근린공원,3,0,0,0,0,1,1,0,0,956,480,1338,28,0,11,33,46,30,23,103,196749,36977,28490,28548,29003,30044,30047,26764,23854,1,0,0,0,0,43265,18857,29039,43580,39575,28372,37328,89.0,0.0,13.0,79.0,101.0,50.0,55.0,1836.0,0,0,0,0
769509.6952,2022,골목상권,2110971,선정릉역 4번,7,0,0,0,0,1,1,0,0,3870,2549,1542,135,28,654,710,170,81,28,57,672672,97865,99966,98920,99467,102359,100770,86279,84912,1,0,1,0,0,133221,39230,135138,197713,133087,81091,86414,342.0,56.0,1435.0,1519.0,466.0,282.0,151.0,692.0,0,0,0,0
284621.2759,2022,골목상권,2110965,언주역 6번,6,0,0,0,0,1,1,0,0,2245,1500,1139,65,12,305,223,98,21,41,6,830335,138879,123714,123628,124774,129933,127142,102054,99090,2,0,0,0,2,65107,47921,189691,241576,166535,91117,93494,223.0,27.0,1132.0,871.0,307.0,146.0,81.0,452.0,0,0,0,0
848186.3667,2022,골목상권,2110949,한남IC,3,0,0,0,0,1,1,0,0,564,281,1683,4,0,4,9,0,2,9,72,347331,66866,50244,50289,50388,52756,53474,47881,42298,3,0,0,0,0,62126,37039,71043,79600,67163,47753,44731,76.0,2.0,206.0,104.0,133.0,35.0,42.0,1863.0,0,0,0,0
129424.8148,2022,골목상권,2110980,개포지구대옆,3,0,0,0,0,1,1,0,0,2629,1125,663,76,5,134,207,231,54,6,60,623901,95758,91873,90068,91006,91992,91526,84278,83156,1,0,0,0,0,85827,90421,77768,102350,112112,102757,138491,219.0,26.0,499.0,686.0,567.0,126.0,36.0,391.0,0,0,0,0
716823.0503,2022,발달상권,2120187,신논현역,34,0,0,0,0,1,1,0,0,5512,3959,13076,62,2,347,225,71,46,10,114,2767171,584786,401911,403361,405719,422683,432474,381002,320021,154,3,7,0,0,382392,222580,723910,715025,500847,295150,309659,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,48389,1446734,3,1
673761.5511,2022,발달상권,2120208,청담사거리(청담동명품거리),15,0,0,0,0,1,1,0,0,3265,1913,10577,45,0,25,134,69,226,35,240,1349245,251188,188121,196522,199131,206892,210828,187526,160223,93,5,7,0,0,331336,124044,244408,313210,267456,185047,215078,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,363003,0,8,0
241843.6952,2022,발달상권,2120216,경기고교사거리(경기고교앞사거리),7,0,0,0,0,1,1,0,0,218,151,4934,1,0,0,0,0,0,0,12,192922,36615,29142,29167,29305,30895,30615,24145,19654,31,0,4,0,0,71694,20667,27227,41760,38822,28787,35657,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,170569,0,5,0
246360.5131,2022,발달상권,2120221,봉은사역,11,0,0,0,0,1,1,0,0,693,489,19513,7,0,5,42,7,6,18,99,350493,64211,54766,54207,53753,57320,55648,39424,35373,33,2,6,0,0,124925,43370,54895,79038,74759,47278,51149,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,254179,724166,6,1
228536.9578,2022,발달상권,2120202,압구정로데오역(압구정로데오),20,0,0,0,0,1,1,0,0,1843,793,11735,15,0,10,3,4,0,26,534,1952805,465177,272060,283490,286030,304904,314651,277950,213720,77,1,4,2,0,265701,170157,457755,465943,359481,236528,262941,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,258973,1012197,3,1
388907.6233,2022,발달상권,2120212,한티역,10,0,0,0,0,1,1,0,0,1481,682,713,20,0,26,71,37,24,8,113,1042248,247022,142415,144148,148215,149913,151250,160823,145485,58,1,6,1,0,112734,376270,98419,101458,216062,128986,121053,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,168558,670457,4,1
595276.4621,2022,발달상권,2120200,학동사거리,17,0,0,0,0,1,1,0,0,976,565,9363,13,4,29,24,9,10,2,79,1171034,265879,161997,173182,176241,187828,190235,160946,120605,78,1,4,0,0,266597,79891,277282,321572,229411,135096,127781,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,256487,0,4,0
1398393.121,2022,발달상권,2120199,경복아파트교차로,7,0,0,0,0,1,1,0,0,996,641,3830,18,0,111,58,16,2,0,147,553444,98134,83623,83389,84061,87971,85734,66405,62261,10,0,1,0,0,112742,37255,114199,151984,112807,67737,69464,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,37994,0,4,0
576178.1972,2022,전통시장,2130310,강남개포시장,4,0,0,0,0,1,1,0,0,112,83,298,0,0,0,0,0,0,0,0,211820,47728,29637,30054,30929,30781,31410,30451,28559,30,0,3,0,0,25363,46318,21102,23708,37019,34027,49645,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,39345,147643,2,1
845692.0547,2022,골목상권,2110955,논현초등학교,13,0,0,0,0,1,1,0,0,7089,4515,3430,187,16,842,746,183,103,80,168,2989948,454219,431559,427451,433790,439411,436663,414949,406125,12,0,0,0,0,190912,196485,693566,852380,561418,310222,375876,423.0,29.0,2255.0,2043.0,427.0,230.0,172.0,481.0,0,0,0,0
684184.8444,2022,골목상권,2110981,국악고교사거리,4,0,0,0,0,1,1,0,0,2118,907,361,57,10,137,201,230,17,13,0,423398,74961,60430,60905,61965,62279,62511,58655,56652,2,0,0,0,0,67409,61026,58457,77728,81410,71032,73746,325.0,60.0,851.0,1290.0,904.0,171.0,76.0,10.0,0,0,0,0
395572.2407,2022,골목상권,2110977,논현로18길,3,0,0,0,0,1,1,0,0,691,340,148,17,1,34,42,42,7,0,0,154927,24954,22920,22457,22959,23510,23369,19838,19873,0,0,0,0,0,17287,18557,23190,31100,30729,25643,25709,211.0,38.0,548.0,694.0,666.0,106.0,30.0,63.0,0,0,0,0
435052.6431,2022,발달상권,2120215,포스코사거리,32,0,0,0,0,1,1,0,0,3513,2227,61656,29,0,132,602,98,158,114,288,2958213,519003,471871,462415,465707,496911,480904,301905,278500,92,0,17,0,0,318625,322194,506015,766330,674764,384727,304183,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,223022,0,7,0
938960.1026,2022,발달상권,2120219,은마아파트,13,0,0,0,0,1,1,0,0,1039,418,17161,14,0,2,17,21,20,5,119,1098958,266048,147739,146622,149629,153362,155576,179577,166454,57,0,6,0,0,149660,492706,97331,86972,177171,128263,116515,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,294805,0,6,0
625027.0192,2022,발달상권,2120206,개나리아파트,11,0,0,0,0,1,1,0,0,4039,2082,5280,54,5,191,181,83,59,17,334,1111630,187863,169304,168005,169222,175522,171509,133139,124932,45,2,4,0,0,148412,159227,174652,240316,246854,142447,148135,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,92563,0,8,0
544009.0735,2022,발달상권,2120213,삼성중앙역,13,0,0,0,0,1,1,0,0,4094,2304,8472,89,7,401,251,118,44,34,222,1659343,294025,249849,246827,250811,262284,257967,200929,190678,41,2,3,0,0,228925,140896,289330,419636,370213,215873,223396,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,54715,301387,3,1
255509.6678,2022,발달상권,2120218,코엑스,10,0,0,0,0,1,1,0,0,28,17,290,0,0,0,0,0,0,0,0,42425,9247,6047,6118,6304,6842,6818,5499,4800,22,0,6,0,0,145396,2902,8946,11532,9556,5350,4139,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,99246,0,3,0
400672.55,2022,발달상권,2120211,도성초등학교,6,0,0,0,0,1,1,0,0,1638,726,984,23,0,58,51,24,61,42,102,1024497,229687,144532,145031,148259,151256,151202,149328,134887,27,0,1,0,0,72437,316620,120004,128927,204685,127544,126717,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,46705,0,4,0
478494.2481,2022,관광특구,1001496,강남 마이스 관광특구,12,0,0,0,0,1,1,0,0,29,18,15904,0,0,0,0,0,0,0,0,92815,19976,13648,13721,14053,15264,15081,11312,9736,34,1,8,1,0,237891,6348,19683,25607,20687,11541,8949,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,213131,0,5,0
491695.3431,2022,골목상권,2110992,도곡초등학교,8,0,0,0,0,1,1,0,0,7894,3681,2179,206,3,595,582,346,223,84,137,2028880,371133,276903,277635,283048,284199,286910,313602,306579,3,3,0,0,0,138866,732267,227127,216810,363353,259569,229752,430.0,11.0,1151.0,1145.0,692.0,439.0,195.0,2611.0,0,0,0,0
347193.237,2022,골목상권,2110960,은광여고,3,0,0,0,0,1,1,0,0,727,422,1522,16,15,93,59,6,9,22,35,94774,14659,13883,13537,13728,13945,13993,12676,13011,3,0,0,0,0,25543,14948,14192,20968,16768,11157,16742,96.0,40.0,554.0,486.0,91.0,87.0,94.0,826.0,0,0,0,0
229066.737,2022,골목상권,2110952,논현목련공원,3,0,0,0,0,1,1,0,0,868,571,117,27,6,103,102,26,14,3,4,204013,28514,29299,28827,29249,29412,29160,28568,29499,2,0,0,0,0,21629,15348,50305,51051,36762,23134,27414,179.0,7.0,731.0,1083.0,150.0,127.0,99.0,188.0,0,0,0,0
123887.9411,2022,발달상권,2120195,성수대교남단,10,0,0,0,0,1,1,0,0,444,224,5611,9,3,24,22,20,5,22,26,887365,208262,124796,128716,129454,138141,142203,125074,98980,51,0,8,0,0,126829,90844,198016,204371,163294,105705,125135,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,81536,0,2,0
474829.2952,2022,발달상권,2120186,가로수길,14,0,0,0,0,1,1,0,0,3152,1777,6518,62,0,154,140,109,74,49,97,1977135,455411,284373,284850,288722,300683,308841,274353,235313,42,2,4,0,0,256687,212675,462621,456964,352892,224746,267239,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,189716,0,2,0
632287.7619,2022,발달상권,2120196,서울세관,7,0,0,0,0,1,1,0,0,1346,899,9687,25,0,13,20,10,26,21,41,707571,125420,109251,108322,109486,116250,113561,79722,70981,36,4,5,0,0,185479,56505,130331,181853,155354,88619,94910,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,69072,0,7,0
53865.41111,2022,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,0,0,0,0,1,1,0,0,317,0,317,0,0,0,0,0,0,0,0,3222,681,459,495,468,480,492,456,372,5,0,0,0,0,59240,555,0,3,657,546,1461,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,3108,0,1,0
165245.5593,2022,골목상권,2110982,강남구보훈회관,3,0,0,0,0,1,1,0,0,827,406,166,22,2,93,56,35,8,7,5,214121,29066,30209,29983,30675,30628,30047,31087,31491,1,0,0,0,0,19865,41250,24328,38973,52795,26009,30766,135.0,5.0,358.0,248.0,130.0,77.0,52.0,3297.0,0,0,0,0
609377.6836,2022,발달상권,2120185,논현역,21,0,0,0,0,1,1,0,0,3768,2428,12764,53,3,259,407,162,59,24,77,2481951,471218,374953,371870,374699,390267,391340,307013,271808,105,1,7,0,0,321182,146264,520120,630735,489265,332916,362653,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,78050,890901,3,1
754054.4733,2022,발달상권,2120197,역삼역,59,0,0,0,0,1,1,0,0,6012,4306,58694,97,5,705,417,168,134,85,63,3369883,632604,552067,544849,543511,587693,558325,313929,269508,172,2,25,0,0,562806,135778,772836,1012826,711849,395587,341009,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,305577,2214217,7,1
638032.6317,2022,발달상권,2120191,학동역,20,0,0,0,0,1,1,0,0,4394,2961,13862,84,8,477,648,67,27,23,161,1728336,302469,265082,261463,266220,280114,273510,200000,181946,65,4,6,0,0,366286,112225,374754,458209,347854,210005,225288,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,197214,1056330,6,1
262107.4667,2022,골목상권,2110972,강남세브란스병원미래의학연구센터,3,0,0,0,0,1,1,0,0,1921,1003,2628,56,0,206,139,135,106,44,4,319488,41647,46965,46244,46856,47419,47105,42161,42737,2,0,0,0,0,46603,43847,52436,65255,63211,43260,51478,222.0,17.0,754.0,730.0,448.0,231.0,169.0,1311.0,0,0,0,0
985477.1822,2022,골목상권,2110997,대청초등학교,10,0,0,0,0,1,1,0,0,7187,3441,1724,148,0,101,433,309,69,26,44,2134238,347476,306416,304795,308853,308594,307442,298607,299529,45,1,0,0,0,236963,341257,283382,339693,335868,316375,517662,222.0,1.0,126.0,860.0,1003.0,238.0,287.0,1905.0,93171,0,9,0
529619.1,2022,골목상권,2110975,매봉역 1번,6,0,0,0,0,1,1,0,0,890,353,10837,25,0,19,40,15,15,2,159,299069,56937,44194,43390,43700,44670,44032,39926,39158,12,0,0,0,0,52363,34932,45291,51962,46819,53898,66170,71.0,19.0,66.0,44.0,49.0,43.0,25.0,1799.0,28797,516543,1,1
182303.0444,2022,골목상권,2110951,신사은행나무공원,3,0,0,0,0,1,1,0,0,979,574,273,16,3,95,36,10,5,5,23,478507,82365,70137,70184,71100,73604,73901,62010,57571,1,0,0,0,0,29000,39919,105969,129990,93550,49141,59939,107.0,4.0,342.0,331.0,129.0,93.0,83.0,150.0,0,0,0,0
388419.8083,2022,골목상권,2110989,대치동아우편취급국,4,0,0,0,0,1,1,0,0,1588,904,444,60,1,257,235,115,49,22,8,632269,112984,93903,94182,96265,98260,97056,78373,74229,1,1,0,0,0,40587,122669,93868,123896,129219,86212,76404,279.0,8.0,1079.0,1513.0,525.0,477.0,226.0,641.0,0,0,0,0
263499.4222,2022,골목상권,2110994,개포고등학교,3,0,0,0,0,1,1,0,0,1777,797,494,56,0,58,99,91,42,12,58,433848,62365,62100,62079,63340,62764,62610,61360,59593,18,1,0,0,0,61589,85708,40848,57105,76622,66188,107379,72.0,0.0,58.0,99.0,91.0,42.0,12.0,1372.0,0,0,0,0
820958.5444,2022,발달상권,2120190,강남을지병원,14,0,0,0,0,1,1,0,0,2274,1334,11703,46,0,139,238,38,36,33,39,1531754,286087,230811,230429,232290,247124,247862,184020,159218,72,0,3,0,0,295195,122633,318579,402278,309863,180793,197609,174.37249999999997,22.3,594.38,614.1699999999998,292.83,149.0925,99.8325,1085.5625,205308,0,6,0
